"","BaP_BP1","BaP_BP2","BaP_BP3","BaP_BP4","BaP_BP5","BaP_BP6","DMSO_BP1","DMSO_BP2","DMSO_BP3","DMSO_BP4","DMSO_BP5","DMSO_BP6"
"sp|A0AV96|RBM47_HUMAN",4627636.56685416,NA,3995455.71258375,6264331.10255191,5134186.44839476,5256038.76588178,4859274.55442189,4248520.53954348,NA,4250450.22024677,NA,6749151.58465481
"sp|A0AVT1|UBA6_HUMAN",49692776.9446779,178818494.798287,89945358.1268665,66305836.6158522,81219778.3253372,84097267.7007217,83639899.4805312,36437203.2975696,39093861.3502834,35180286.9043837,56403949.8368863,44813910.0709551
"sp|A0MZ66|SHOT1_HUMAN",53084777.2005033,63638889.8226373,69435204.3135297,53624822.0615053,69844436.330909,62212217.8363066,39443664.7855845,87475711.0802832,69295873.1566361,99025001.6296198,73068432.3867022,59739911.5629186
"sp|A1L0T0|HACL2_HUMAN",16290182.3233292,21438161.003508,17345988.5336468,17653239.1006252,15699548.0547231,22913193.5186281,10167126.7136067,16672491.7403439,17471886.2361787,14458202.5967813,16953516.7849608,17712945.0789852
"sp|A2RRP1|NBAS_HUMAN",5706364.5055367,7998611.6407332,6125040.94520457,8897961.74761783,14765659.7685849,8643482.82965686,62041850.6915178,11016286.9470473,9500034.89387484,14721434.5087731,10889458.2326563,9893205.33459018
"sp|A3KMH1|VWA8_HUMAN",13678232.7967345,17137644.3075507,9357529.60493512,17896982.3970079,15669447.587462,12340596.3455836,9322525.38754079,8482175.03476172,14262134.6839216,9442878.35014524,16455258.2861871,16086326.7650835
"sp|A4D1E9|GTPBA_HUMAN",9704791.65645172,16037083.4870299,9879419.61444656,10887138.8838556,24008014.9592586,11345507.615814,10022669.2023623,10197735.4606647,8140171.7196982,8527331.27250228,11368883.6886023,12184408.7814435
"sp|A4D1P6|WDR91_HUMAN",24834477.5748432,3341698.6252347,NA,20897953.4135177,19938912.1273515,10116653.0080641,24088531.6952568,36169183.9562549,17852268.6056044,NA,13573173.833889,8447000.09117233
"sp|A5D8V6|VP37C_HUMAN",NA,2961857.36504001,65571337.8263439,2165339.42345249,4822821.69547239,NA,NA,36221670.8272101,2391699.51198858,72188123.9882211,2551864.95426359,2660358.77860137
"sp|A5PLN9|TPC13_HUMAN",4274215.82326706,10137736.5205134,NA,7385330.31237517,4911422.16666119,8509804.09019317,6497879.24464194,3902035.84506603,NA,3232403.87422084,3757919.61154759,NA
"sp|A5YKK6|CNOT1_HUMAN",68556141.2346549,57514243.9395967,30496078.9813704,37215131.9791579,35596943.8240354,37861629.5961412,58012224.6427129,68053422.0812972,25504391.0148629,80536171.4251498,79536948.1796585,29970054.4470808
"sp|A6NCS6|CB072_HUMAN",48951448.2715861,36671497.3827044,39652991.4386078,33042717.6018063,18511668.7428197,17755620.2580294,121337091.884845,68823864.6511685,69493858.5835299,73602090.6381789,64269980.9935,52110090.6551536
"sp|A6NDB9|PALM3_HUMAN",4507429.30955934,6235127.91051545,7570660.46114581,9172723.05070886,3941779.91166563,8612347.83185598,NA,NA,5591243.37925548,6577115.63805767,4601810.55308208,6508038.52837623
"sp|A6NDG6|PGP_HUMAN",190877724.451543,609012539.502344,659682626.44442,589780413.881089,440777391.540603,40568559.0383968,160333582.014244,40534343.580998,522943721.710985,128247476.000105,553263358.212921,531251803.503003
"sp|A6NED2|RCCD1_HUMAN",14891368.692588,3436519.93221865,20774174.6231546,16694868.8972885,7608719.77742024,12075965.5851761,13297771.8620849,4099490.08255546,10848999.8158346,10904970.2532059,NA,NA
"sp|A6NHR9|SMHD1_HUMAN",75442008.394182,68855929.3981334,42641516.0981431,58415860.5284387,63122309.1951568,61148695.6462402,54182660.3973315,37071995.0999403,58203243.4168632,49308207.7181009,57470776.3540775,57525095.476127
"sp|A6NHX0|CAST2_HUMAN",6500875.67600453,5593459.08630348,5669358.42757754,8261590.55109654,5581027.23149781,3831524.73649166,5935723.92629747,NA,4275555.20380221,NA,4273158.06109316,4536926.13249971
"sp|A6NIH7|U119B_HUMAN",NA,NA,11408066.6686177,NA,NA,NA,27364266.1037575,11345247.2126228,NA,11473065.3753743,NA,NA
"sp|A6NJ78|MET15_HUMAN",7779826.60710592,7459092.17476606,9865362.81702732,8556325.2051538,6771203.37325423,10550946.4910874,NA,8601522.96071942,5885964.26748668,9517590.44625981,11320373.0238999,7375213.93618035
"sp|A8MXV4|NUD19_HUMAN",2099068.77941459,NA,2557212.29582322,NA,2395038.27299003,2075289.8916685,5288083.697988,1803890.39461063,3321507.74696679,NA,2181078.66474578,3763395.23641881
"sp|E9PRG8|CK098_HUMAN",102721885.941487,87363572.870809,121839720.309735,115832529.047297,95271473.6115837,117237735.734639,96516931.5272233,151790254.33437,107997008.150571,110891951.720113,119739492.805923,103438728.507293
"sp|O00116|ADAS_HUMAN",22714856.4486493,17538464.1722168,28183211.0526506,13615464.3552789,18881631.2399906,21721731.266325,32763390.8151179,14311150.7153523,34223578.685095,20138413.1246383,23664084.6284254,38602949.0664575
"sp|O00139|KIF2A_HUMAN",8348550.24542631,8447637.33849249,6579606.76780629,9960240.2121861,9218150.27927165,9191121.00731801,NA,22594979.7160421,6423281.76102069,7298379.8078569,NA,8647940.93503065
"sp|O00148|DX39A_HUMAN",59953934.8800636,56850832.0876266,59072070.0714388,40848014.1935023,46495438.8120552,59127074.3013261,41461430.3538125,58507375.9109974,52176174.3347306,59359076.4114138,41019477.4644162,41025999.7874051
"sp|O00151|PDLI1_HUMAN",93217595.4124937,98507431.7962963,126601796.751019,93860054.5968018,144255529.354437,101574495.766936,34525832.7972388,163791513.503769,153895940.100971,141329958.380828,118133133.488189,93286401.30666
"sp|O00154|BACH_HUMAN",110557937.755175,101837233.30663,88176282.2725908,110879534.193426,81694299.833729,96298103.0105756,124360411.298564,94867158.4725605,92313435.4388819,98418740.8061877,98254014.9394938,92138841.394147
"sp|O00159|MYO1C_HUMAN",746033572.008821,433794012.478808,525658991.329415,409560997.281587,399212546.145899,749412007.105272,583113524.232185,69206823.783398,44260366.1606087,71235802.2465107,451681014.371962,59953047.2332247
"sp|O00161|SNP23_HUMAN",18024143.7827627,15288714.2572197,14636960.1837021,14299059.5710137,33522853.8645373,15192244.5257607,NA,11028369.0773416,19121076.5480494,28170893.6298396,14540649.7529964,15124229.5138294
"sp|O00165|HAX1_HUMAN",NA,10847280.1218913,8235043.95931868,NA,9359181.20884062,6574797.67451733,NA,NA,11921572.1456683,12466278.2108374,9917453.54516256,10058517.8119929
"sp|O00170|AIP_HUMAN",83978487.1865568,77889935.9531726,77014352.4574997,86351270.9815674,76868920.0136763,77029224.276469,89833260.5546273,69133748.5243771,72120654.8462876,84667474.6728964,73540386.7037422,71820506.0320238
"sp|O00178|GTPB1_HUMAN",9028408.60120015,9789113.26713202,7582109.46950625,9569125.29923779,11250766.9343889,13664135.1330428,10259201.7962252,8932921.26272963,10313314.1264784,8376189.59854527,12005226.3952151,10983067.0978909
"sp|O00186|STXB3_HUMAN",43908093.217898,40029115.7782691,33784068.4035031,39019851.6582438,38823881.8940227,40129894.1783169,31500728.6506068,35429315.3389631,32883186.2483439,45094023.5189907,34895818.6223425,48622898.3323973
"sp|O00193|SMAP_HUMAN",459469628.973594,386169931.601571,492777819.861716,480242876.033796,390442440.39478,420227413.381243,519618427.722576,556486547.104884,464025100.549293,498976064.967313,419995245.424351,413786923.921378
"sp|O00203|AP3B1_HUMAN",52248867.8282489,188503229.228742,45456527.9888233,71361982.7197714,60619548.0143674,52690150.7950882,64225439.0873452,51715647.2492656,128832201.864166,43942710.5664051,66608124.704976,47306415.4514661
"sp|O00217|NDUS8_HUMAN",104209748.327561,123898930.911104,115252267.07602,97504686.1981502,131011324.553334,63468101.7931607,93313147.7562265,121260504.262167,117881181.928187,76285288.5882512,111245871.849187,140459766.154495
"sp|O00221|IKBE_HUMAN",4092723.67407502,2562521.0013157,NA,NA,750697675.609222,2007748.71790733,NA,3737314.79242963,NA,2290865.80477082,456585.309302863,1181385.77854136
"sp|O00231|PSD11_HUMAN",366462312.242837,343032929.198154,300180707.289111,396298293.512279,315298073.861157,327270271.995906,367406070.543209,257869925.269456,270584519.170874,264156784.515128,307976494.006413,281547668.818325
"sp|O00232|PSD12_HUMAN",197967461.333545,189805493.200224,178856234.604878,188545553.956541,170462757.779092,187953888.14756,189435020.357542,173311862.929348,151421482.283884,190153397.860464,172661147.364197,146674957.47603
"sp|O00233|PSMD9_HUMAN",13567868.2495076,13800253.827868,21755880.3301406,NA,19555191.755737,15415861.3056631,NA,14362588.34755,19532431.5147815,21503177.4838574,21315413.7568046,19055926.1971428
"sp|O00255|MEN1_HUMAN",11453996.8499543,4686444.07478428,NA,3006628.47950223,12860193.4057997,NA,7262996.46466372,NA,11692539.7122884,8591620.3369412,8762166.3773679,NA
"sp|O00257|CBX4_HUMAN",12981319.7843678,NA,NA,NA,NA,4814632.88727117,NA,NA,NA,NA,12615490.700315,NA
"sp|O00264|PGRC1_HUMAN",22742661.5989553,30228570.018107,24975362.1730741,32382088.5960652,27309426.9894497,39785679.9039002,9402951.80151882,64910587.2310775,28785388.0293896,35786358.6526025,46673404.3889274,32495980.3468594
"sp|O00267|SPT5H_HUMAN",58622031.4794809,103376994.124413,42231002.5388582,111507293.368708,84668511.732497,47665236.4875566,50570420.7377065,57697780.76276,47553415.5315252,70824522.5186939,58494876.220406,94359023.9850236
"sp|O00268|TAF4_HUMAN",6716883.77138588,7935615.8348692,6321983.61448732,8303328.54645135,7621601.98226351,7152198.48602478,3290614.12064243,5185886.89744307,9767169.08295642,10514443.5382659,11580472.3090987,7642342.18864762
"sp|O00273|DFFA_HUMAN",88832682.0944557,93866160.0619325,147918048.982092,120754633.626344,120287368.003886,123920982.387543,98675399.7247239,154877876.829096,127456741.200331,140384174.653793,131761311.048207,115427236.037883
"sp|O00299|CLIC1_HUMAN",1474737856.4895,1394970665.86033,1314503018.31193,1613426345.26613,1379838972.59287,1367461623.57536,1590281866.5208,1326009480.01965,1209135334.08329,1294568176.6949,1310325031.51174,1455461012.55177
"sp|O00303|EIF3F_HUMAN",201653546.711559,210530467.703888,188138718.450556,212679405.799141,223888061.735389,213000912.598738,198716234.297836,168343558.525702,163446077.532407,161936434.576526,202767059.195331,188414852.587867
"sp|O00308|WWP2_HUMAN",1128364.43915407,13373058.1563564,4422444.72975947,1391403.14135145,NA,655224.908441733,1101428.78469728,NA,1256024.48801245,NA,4336424.39677699,1424491.35106338
"sp|O00330|ODPX_HUMAN",159239581.337382,121200979.95967,107372630.643923,163185116.289317,178487343.756432,98262160.7526298,108743697.414463,175696859.958922,191432519.282001,184557109.02758,99028027.7479565,118413809.598827
"sp|O00338|ST1C2_HUMAN",10129469.431808,7925200.86229281,8130027.77956476,10396311.2537963,9676868.63070269,9027609.02550851,10364555.4120531,8228020.41738596,8612917.81149647,5522726.62909474,7689811.17790508,7392732.52593875
"sp|O00401|WASL_HUMAN",5466987.40569464,6431339.33271504,5181644.66987789,4920607.78881352,8218906.80172735,5143692.18189896,5864028.46115581,6830000.04408325,6239666.29455163,7821458.18517302,5275779.42629897,9987004.40109848
"sp|O00410|IPO5_HUMAN",144820321.302785,115541797.577922,138918639.87189,145057399.678389,145803396.961441,124524523.370514,136684317.112037,117973042.259959,131152542.664879,142682010.880741,121745800.678001,98635623.0318315
"sp|O00411|RPOM_HUMAN",3712794.46878544,3839534.75921738,937139.100173536,3353827.89587511,2939418.67399831,4046051.80926524,3090321.14975278,NA,3735075.25172505,2367928442.6779,3645061.54900509,1351689.45878251
"sp|O00418|EF2K_HUMAN",17373683.6557456,60823904.6220334,62984999.3999924,66983706.3703844,43228285.9232247,62504205.9343489,37405671.6297797,32911091.4497114,56531238.1973798,18522736.7713795,37198984.9680488,12240650.4674711
"sp|O00422|SAP18_HUMAN",134627365.043801,139485028.423148,153823048.474958,118520843.028149,139001504.317481,116472977.110896,99839227.9924995,139518530.609107,129752731.663896,150512180.37173,149547968.401464,139254286.248925
"sp|O00425|IF2B3_HUMAN",226902899.370845,227471661.994965,189157393.291097,210972659.957143,227892288.894153,209210855.75644,221219342.516238,186643454.506899,204961496.007241,197606622.887056,212592200.203225,245346823.252162
"sp|O00429|DNM1L_HUMAN",57655476.1968746,44575687.9859739,53134408.4342521,54919862.378718,46821942.2746608,51773440.9886587,52693508.6858511,45855677.9671859,42043936.2382497,43144277.0854592,43431302.3197484,49851951.0422334
"sp|O00442|RTCA_HUMAN",39406927.5751148,49983126.6525409,24065708.0987393,41241281.3872111,43889033.0668658,33713405.7935335,35595692.4919801,27496795.3280878,34000254.8365312,28068916.548525,38935600.824117,41851760.870852
"sp|O00443|P3C2A_HUMAN",6518680.96696791,7682154.03902598,4080653.97821056,17026448.3587673,7826496.23041529,6366759.64602064,8265713.73426784,4703038.84829906,4782232.7236324,4734749.95539847,19423691.2350558,6728169.87798397
"sp|O00461|GOLI4_HUMAN",14842801.8897404,10110037.0270476,4480270.44406159,14572249.9165374,14326437.9898105,16090533.7987418,14826479.0636441,5873564.34590381,40571776.0871375,10445906.0610874,4114696.51558757,NA
"sp|O00462|MANBA_HUMAN",22943248.0796012,25046487.5873033,17545689.9997793,13971785.9123249,25121902.0188936,27621995.2708474,10983969.8617743,21054124.4074647,14346152.2269228,15047161.9083346,21541714.7697051,19647826.2083275
"sp|O00468|AGRIN_HUMAN",50515258.2188964,66131195.4783277,63549420.37667,51376742.7134666,63538463.2461056,55644124.2347279,59711986.3577264,56458319.1777008,57020172.6162662,54841929.7064744,63559723.3431172,50101672.9272096
"sp|O00469|PLOD2_HUMAN",131863425.97578,140162559.717434,127686082.442057,142513288.771298,153919526.976813,126791815.26314,124587291.408798,130963831.428583,169563402.848108,145730149.842684,151804371.816383,167484252.200317
"sp|O00471|EXOC5_HUMAN",4778387.86983595,3571418.83812805,5058937.39059155,5617248.43048779,5643642.12237414,8134295.78586255,5662411.37322663,4076758.87271272,4633682.27049795,5975267.27243144,5685304.46812752,7309739.04209274
"sp|O00483|NDUA4_HUMAN",45608537.1254917,56932240.4357003,44594969.2571406,66554612.6885802,81968639.9402629,72261563.5589871,18533821.7442288,38742012.6274836,73541595.2495771,59823099.7543307,68078648.3189197,71902666.3286871
"sp|O00487|PSDE_HUMAN",170986883.51252,164150432.364647,152079135.339517,172352873.319384,106907573.453984,170093369.50078,188356181.031588,591392631.592776,103880881.010741,110629479.282856,124357875.350432,108369785.940275
"sp|O00505|IMA4_HUMAN",146945460.836422,117312681.366365,113591135.862862,135651275.756516,101856471.267375,116224598.139518,164506392.922246,133944430.217566,135327301.04665,142292327.183894,129939966.520103,121457298.109983
"sp|O00515|LAD1_HUMAN",66883885.5721089,77323565.9985456,86041580.1782613,58074405.6439897,85765398.0409633,75218337.7851988,35312014.2840417,79012198.0897029,83003315.3282484,102738438.687925,73449136.4102181,76479569.2955571
"sp|O00541|PESC_HUMAN",64162197.9316409,56065037.4277046,49719659.9048905,51172904.2851427,58787041.4405136,69466205.7188109,82922457.0002074,45535331.432136,59088107.7612957,47142713.0072051,62647673.6277393,69015362.1128545
"sp|O00560|SDCB1_HUMAN",28463097.0066171,23165445.9081281,19699501.2318385,23096840.1528461,20252022.3073956,26447546.9951629,18756802.9972707,3947564.53422059,23730541.1753103,14749483.2619375,23073973.0234355,21201319.3435674
"sp|O00566|MPP10_HUMAN",72599511.0934608,70361886.4136734,83508181.9500624,67454901.7176141,74337182.8621314,84170181.2782676,68243910.3358259,82849542.6034757,70193384.6689142,74039217.4839983,73990838.8677022,68927905.7052838
"sp|O00567|NOP56_HUMAN",591808724.641191,570041352.264522,695294779.772672,633806715.924178,564694359.133648,722167629.756703,588178613.111408,611549356.562771,588808981.779383,630778649.794466,695695733.929919,590481592.646364
"sp|O00571|DDX3X_HUMAN",262028561.958197,129731845.323768,108817148.687479,134567490.747202,133517738.232408,292844937.188045,114456784.514308,86676262.1019794,213069300.252118,207608662.688873,125424987.136619,129735653.830892
"sp|O00584|RNT2_HUMAN",38162222.6258419,91555309.9289239,69766086.2351116,21917184.2758431,76787346.0074854,59061819.1290505,38340939.7753278,66825468.7233425,78283811.5156725,58848407.5797486,102606866.890727,95992246.9228498
"sp|O00625|PIR_HUMAN",52058077.0345227,47390519.659391,21928969.6092105,19452463.0977714,52955511.7355828,15056491.7655902,10049970.2478048,15136708.6388384,18608547.0597222,21599668.6357961,21961925.6097275,15008505.9141537
"sp|O00629|IMA3_HUMAN",55207580.817265,43922126.2011909,46030079.4985768,41562223.561422,34381001.257907,42653406.0605044,49076118.9256137,51247178.759711,48080561.2393985,51182427.4779437,39670700.8628179,45382111.3484184
"sp|O00743|PPP6_HUMAN",54210071.7435203,80433853.8316258,42146637.0970749,83528451.4141925,34495791.0057457,100544438.185777,64302684.7471807,38318413.790936,42423845.4368909,47983093.0918601,63397992.880901,49402718.4229124
"sp|O00748|EST2_HUMAN",246912653.944072,213536713.280236,190005927.972622,224833559.109281,244060582.201418,165851636.781813,234694006.112431,204007709.959834,195043042.286591,246066308.609065,182190934.450997,217454237.048508
"sp|O00754|MA2B1_HUMAN",15083165.4701943,13262801.4494229,16445841.8425404,17315888.2341272,12889660.8387491,10418986.2843993,11423756.7449691,9637474.34679824,5990335.34877841,5488762.29032719,6151555.88377675,11241646.9334638
"sp|O00764|PDXK_HUMAN",98419388.8772493,115388596.926515,64557450.9992752,110761151.554678,96856395.112323,100698095.19767,147700307.27915,47840817.1085906,132838790.37815,69065383.4240019,85192079.306543,104795029.20287
"sp|O14497|ARI1A_HUMAN",17060286.8104341,30469482.3493629,20200163.2224083,10425204.6105187,29950090.2615241,16372666.6460984,26067017.369324,16874158.4931651,12270257.5972299,22294481.9476596,13257629.0647076,15994271.2415039
"sp|O14529|CUX2_HUMAN",318080431.759034,211868445.27387,186748523.471995,505727024.347343,385834467.81692,556587848.776089,83363918.175683,348490456.007789,110280385.600955,NA,479499560.627441,288655928.375157
"sp|O14530|TXND9_HUMAN",34889201.3432963,33781995.7090358,32495883.6019813,32850073.1701174,31675222.0926869,32771023.751515,26726730.4991781,36086096.4718791,36710128.6610303,36996037.2698003,34995713.8463268,28057857.0202807
"sp|O14548|COX7R_HUMAN",238833199.507217,238245028.924686,207108430.736135,25328068.644644,20210268.8793137,266164690.026046,5144877.86357465,183664400.149922,198147524.501532,202860820.266417,241161377.868104,27051723.542641
"sp|O14561|ACPM_HUMAN",150864480.665719,132381998.778434,133339769.206674,147175087.911412,147147456.823618,186320228.52916,100717587.119609,169560774.859702,147523885.935635,113022775.727221,158264238.839294,141218444.754188
"sp|O14562|UBFD1_HUMAN",179886773.48351,146021516.287177,231012116.216351,113524460.842898,163121925.853,153041298.726941,98795391.7788363,249032085.16921,232982078.510765,242442439.864792,160362812.344171,136982599.821348
"sp|O14579|COPE_HUMAN",280399046.954692,230943565.865761,236372467.534363,258100629.669143,245023134.431698,289692766.300159,350048219.670012,274285760.890023,245198049.85793,265270101.290129,250076242.366731,200420914.108863
"sp|O14617|AP3D1_HUMAN",150476681.966623,175880652.41727,158143361.374684,136748623.43841,180854702.44474,163511392.895642,114601437.999501,115500445.281571,124482622.415974,135867398.286759,170505336.171147,169304693.853215
"sp|O14618|CCS_HUMAN",22203041.9379983,22378185.262638,38620085.1112766,16423262.6885528,20275355.0292882,31220655.8276689,19595781.6011322,27143125.4382893,25876439.9583557,26765627.7205208,22189085.7321461,28660566.6110142
"sp|O14639|ABLM1_HUMAN",4741538.91150036,NA,8301502.32047497,NA,5444495.69810056,10047483.3709806,NA,5520991.46385395,6487440.67325634,6827530.04908276,3111477.9277015,17655945.16746
"sp|O14647|CHD2_HUMAN",6239140.18105435,4548788.36990143,NA,7965743.22378998,7008364.25547918,6732460.337708,NA,364069437.631368,NA,NA,9197443.97552402,NA
"sp|O14653|GOSR2_HUMAN",15924401.0562407,17024506.2558969,6018851.99232957,7275823.4723018,36362480.7316652,22567670.1659605,13054797.1966817,8724265.22195348,7897457.75252431,6406783.90600239,27844342.3092757,31432066.9153591
"sp|O14732|IMPA2_HUMAN",12032029.3343349,10468846.5118115,5783841.12331131,10298670.4155304,10635146.0788384,4676563.73304393,12694090.3964187,8093695.78079981,8414461.06962957,11250377.5137195,7705503.77024063,9838733.23400149
"sp|O14734|ACOT8_HUMAN",18706721.222055,24091438.7523717,12507695.867061,11587487.5771363,19609827.9953931,18571060.8907612,15073515.2649149,13472197.3258645,19887495.5766002,11813272.1246495,29957805.3629772,20726760.7727016
"sp|O14737|PDCD5_HUMAN",41863885.3651098,52270824.5611122,50894882.8458081,44141401.975386,53899047.5029308,51460624.1757029,23954313.1548056,65426698.1375674,44605124.9096337,52912256.4876737,54947921.6286896,48341706.997013
"sp|O14744|ANM5_HUMAN",323569956.538512,291444574.199344,290231559.641363,305057471.620501,274519641.08813,344205852.355435,313714300.891976,267036630.790675,255862667.838748,280701156.818648,281240297.509938,251873911.462906
"sp|O14745|NHRF1_HUMAN",220944649.233787,237289256.223739,301427755.993273,238980144.716782,305803177.272821,235498211.439469,144796739.231355,301201429.057012,282547089.281889,317407981.778664,247484376.262906,330902778.114038
"sp|O14773|TPP1_HUMAN",716597610.939751,781662013.739459,546989547.049754,673674243.98683,776536754.004154,633163575.429779,660903385.377513,531459140.617002,674186766.408609,551140480.91408,687531975.657921,817548166.892085
"sp|O14776|TCRG1_HUMAN",73956993.4003262,83120531.5544733,78682170.7637591,86590231.0025264,140174015.228337,93278305.0840885,76488568.6042417,72734140.8857836,66948055.5339608,69136942.5207086,78613361.589713,86014542.2985877
"sp|O14787|TNPO2_HUMAN",35208337.2652184,26608317.1721968,19428966.6114006,18818401.735142,10803690.1936449,14030284.0992838,39853906.1795172,24960873.675536,29711943.7684028,18374290.199215,15365406.5020735,9102706.77557113
"sp|O14791|APOL1_HUMAN",17450579.8317094,10770342.8127663,NA,NA,8088926.49372119,13264128.6033601,15924340.925329,NA,11056495.2340308,2801957.20778149,NA,18147332.4771452
"sp|O14802|RPC1_HUMAN",12923453.4155221,9134936.00279278,9321835.9452319,12149314.5853407,13203823.7114896,9099059.46918705,11871653.8398583,9981937.2878959,8370691.03121036,7492625.12927855,10992660.5045382,14231285.9107808
"sp|O14818|PSA7_HUMAN",468311608.44344,392083645.852615,403690365.603263,448518718.454801,418468748.462778,404945122.565553,494055509.189475,387644994.334339,372985715.243084,399655702.166132,355514725.557878,445624690.83502
"sp|O14828|SCAM3_HUMAN",54031418.4195532,51414693.0842841,63382595.9699013,46925361.5994535,47983736.9960318,66381420.1262366,78037109.9540706,9212585.01872455,78036782.2583196,58260756.0758157,36589829.4983022,71332641.3470052
"sp|O14832|PAHX_HUMAN",8097674.535089,NA,NA,NA,NA,NA,6208135.90316067,8148379.13039747,7670524.67702735,8234599.15169209,9265954.23153851,NA
"sp|O14841|OPLA_HUMAN",28974885.6537372,29922752.1153624,33883344.6871218,26904371.9663161,32657055.3339085,43638014.5810592,38098394.4539548,46343366.0176861,26230324.9017827,34868207.9683781,31896861.500688,32624668.4409131
"sp|O14874|BCKD_HUMAN",51532362.8632304,12912514.928821,25935166.7276747,15296383.6855564,20749937.8119274,NA,NA,14377841.7357165,43663351.6075035,27117162.9490464,26819949.9530121,15041247.3180757
"sp|O14880|MGST3_HUMAN",8193631.60347486,24988564.7904412,18228467.2846826,21263212.7712457,19389246.8625997,16131291.1888268,NA,5080115.04410534,28259708.8457948,21217554.6903421,20255688.7243689,30883138.1922631
"sp|O14893|GEMI2_HUMAN",16172837.4144387,5924073.46396117,30523255.0087604,NA,13448796.3789625,7699714.73063373,25599655.6687517,31197489.6084469,20871736.8227371,33893328.5470461,17407741.4615388,24297387.3709565
"sp|O14908|GIPC1_HUMAN",15474132.4860461,16643234.9207793,16694159.8803003,13194943.6193453,12010257.2372448,17337411.8471323,20466911.4774626,9685686.05665513,NA,22438013.4930539,12386882.936974,20556946.1168288
"sp|O14929|HAT1_HUMAN",118509562.023199,116894523.341761,120615649.594612,130272256.643131,50913040.9962721,132335764.758364,148232672.646047,105320712.313367,120034934.605069,109236545.259778,67625036.0426661,106569821.75309
"sp|O14936|CSKP_HUMAN",13256443.7604717,12210162.6584003,12860876.1583738,15706219.0166148,9511080.39590988,17169593.0962935,17532735.7272926,21595005.6687971,27382945.8970507,14669941.0571854,13271345.9399415,8750829.20496228
"sp|O14964|HGS_HUMAN",78644402.5262534,74301265.0565028,75935037.7008726,66088211.3900925,74081059.9263061,85214884.873402,77407605.2103419,91591443.0534246,79543331.4894434,85227207.1830084,76723500.6461879,71078040.8169227
"sp|O14974|MYPT1_HUMAN",91798656.8412488,134411088.734843,205827458.357661,90009163.9712666,89715060.9543844,122930321.12671,90186992.96473,97929046.8501178,84793369.8111945,91852106.9500201,87528820.8064908,157775114.194035
"sp|O14975|S27A2_HUMAN",NA,3077799.35978973,NA,NA,3898250.97296549,7414622.26286337,NA,NA,NA,1891972.17732097,NA,1218212.77933123
"sp|O14976|GAK_HUMAN",62316196.2134003,24855583.5881411,15380757.5565309,23350665.6506806,21229154.0013499,73317395.8568723,43714485.1862785,16545187.3391719,53118184.7689957,16574926.779132,18489444.6006349,25081860.7566666
"sp|O14979|HNRDL_HUMAN",415964647.031343,505687441.161364,604584428.373576,496449147.586713,553291537.963954,414178682.945109,196022213.257442,594812277.892149,505707041.346297,553153110.417508,529035255.641199,572654971.330658
"sp|O14980|XPO1_HUMAN",106955782.85381,116321867.70682,116689448.116333,109849386.593629,114187766.914236,109546920.340502,111219096.013351,106866821.947526,150262710.273752,149764574.38685,107453094.164205,112960445.694129
"sp|O14981|BTAF1_HUMAN",6323016.52438293,2284417.02287416,NA,NA,3036406.50373708,1441751.39858358,4601476.61384636,3489873.0833273,NA,NA,4486054.20376829,NA
"sp|O15027|SC16A_HUMAN",82983458.0120947,89474849.4316933,72481155.3242716,91516926.8945329,78657626.2393503,79754544.0119928,77829617.7971214,62462570.9822325,88287925.2367434,57505966.5826864,80415879.4786837,92813502.8308617
"sp|O15031|PLXB2_HUMAN",23837959.4045612,27519470.1591263,35252506.5600841,50942645.1463453,32971117.9395911,54889662.9394668,13315051.6040896,26920196.7054077,22401072.8422228,22557717.8408905,36097266.3507072,32587586.6628416
"sp|O15037|KHNYN_HUMAN",23362178.3922534,21689383.8187639,24121288.2582314,11953296.238023,14658416.1909269,20551173.991674,25082131.6737298,19943967.3091098,22694117.1500731,22755103.1172314,19524005.1570911,18676474.6267231
"sp|O15042|SR140_HUMAN",69675940.775199,76497217.4824216,81535326.8272849,60404078.0772995,78448071.9492725,68595914.401099,80466773.1686737,71322808.9933908,67150991.687783,74863476.1833387,65649239.2333454,77005071.4551222
"sp|O15047|SET1A_HUMAN",10760785.0537809,11496806.2855506,7098100.06968699,17918243.1342785,5163081.45252647,NA,15168524.0624958,12115269.9698522,10648447.1559128,4588329.54736816,8360863.19315879,10811710.5050072
"sp|O15056|SYNJ2_HUMAN",NA,253803036.858055,NA,NA,NA,NA,NA,1831019.21711642,NA,NA,NA,11539719.6238388
"sp|O15067|PUR4_HUMAN",118001208.042721,88843010.1455859,73093564.5907968,85893946.5649678,108091103.365851,71534323.3610447,91609426.6512313,103937338.242908,83774188.3586348,76775633.6884992,73143048.6533199,121123208.637459
"sp|O15084|ANR28_HUMAN",3311032.68811439,3690243.8430657,17603658.0496795,4297412.90976593,13588904.7883407,15213139.0108864,13237474.7923363,18390739.4013622,111093.816886417,111093.816886417,NA,111093.816886417
"sp|O15085|ARHGB_HUMAN",NA,3291269.88265404,NA,15413165.6927069,5351120.0667959,NA,749590.285832069,NA,4242113.75584805,NA,3731138.68622145,3946627.46365654
"sp|O15091|MRPP3_HUMAN",6485174.97960246,NA,6520917.19683056,9540361.73380014,4460730.81142042,7573234.23730604,NA,9845634.27711557,7621429.37463663,7469919.16714625,42827564.2575698,6369910.61873722
