"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"1705","sp|P56262|DLHH_ECOLI","UPS2-UPS1",0.399540669361741,0.313943424858599,1.27265181470736,6,0.250231231807685,0.888064277593942,NA,0.125,0.125
"1706","sp|P56580|PTHB_ECOLI","UPS2-UPS1",0.180168350991451,0.265044076815992,0.679767505676173,6,0.521999484345437,0.893497976750763,NA,0.1875,0.1875
"1707","sp|P60240|RAPA_ECOLI","UPS2-UPS1",0.000743984355426043,0.0912830623922262,0.00815030013157624,6,0.993761306652497,0.998491250996393,NA,0.147727272727273,0.147727272727273
"1708","sp|P60293|MUKF_ECOLI","UPS2-UPS1",0.0454121221867424,0.329832247257936,0.137682481213637,6,0.894995624236385,0.974354985067737,NA,0.3125,0.3125
"1709","sp|P60340|TRUB_ECOLI","UPS2-UPS1",0.129066079345295,0.239092373248874,0.539816797965983,6,0.608758898682478,0.910120421472175,NA,0.215909090909091,0.215909090909091
"1710","sp|P60390|RSMH_ECOLI","UPS2-UPS1",0.309306117265887,0.344846909037686,0.896937479094774,6,0.404302306122898,0.888064277593942,NA,0.158333333333333,0.158333333333333
"1711","sp|P60422|RL2_ECOLI","UPS2-UPS1",-0.164506230357461,0.118861107070801,-1.38402068104137,6,0.215634319802237,0.888064277593942,NA,0.0659722222222222,0.0659722222222222
"1712","sp|P60438|RL3_ECOLI","UPS2-UPS1",-0.376592032014039,0.366459883465513,-1.02764872501925,6,0.343748596770212,0.888064277593942,NA,0.085,0.085
"1713","sp|P60472|UPPS_ECOLI","UPS2-UPS1",0.137472047939915,0.145064159476716,0.947663767782559,6,0.379888525783125,0.888064277593942,NA,0.225,0.225
"1714","sp|P60546|KGUA_ECOLI","UPS2-UPS1",-0.208981993788173,0.165936166580689,-1.25941196602582,6,0.254656359808043,0.888064277593942,NA,0.136363636363636,0.136363636363636
"1715","sp|P60595|HIS5_ECOLI","UPS2-UPS1",0.163207063526238,0.316790903853223,0.515188604032191,6,0.624844707772239,0.912838129874038,NA,0.208333333333333,0.208333333333333
"1716","sp|P60624|RL24_ECOLI","UPS2-UPS1",0.33730110192467,0.121785357343607,2.76963593392433,6,0.0324380792072374,0.888064277593942,NA,0.0803571428571429,0.0803571428571429
"1717","sp|P60651|SPEB_ECOLI","UPS2-UPS1",0.252951204398663,0.230130524153972,1.09916407364294,6,0.313832694660336,0.888064277593942,NA,0.15,0.15
"1718","sp|P60664|HIS6_ECOLI","UPS2-UPS1",0.138885374713264,0.207151340531187,0.670453661352748,6,0.527517261948733,0.893497976750763,NA,0.169117647058823,0.169117647058824
"1719","sp|P60716|LIPA_ECOLI","UPS2-UPS1",-0.0947684269704289,0.28787853957513,-0.329195872364416,6,0.7531952996428,0.945793207823918,NA,0.191666666666667,0.191666666666667
"1720","sp|P60720|LIPB_ECOLI","UPS2-UPS1",0.11290246103099,0.187120047956417,0.60336913261847,6,0.568355448273508,0.895925713909886,NA,0.204545454545455,0.204545454545455
"1721","sp|P60723|RL4_ECOLI","UPS2-UPS1",0.0552310351038657,0.0998503382959397,0.553138187075242,6,0.600156109024687,0.904478942624842,NA,0.15625,0.114583333333333
"1722","sp|P60752|MSBA_ECOLI","UPS2-UPS1",0.12343524032817,0.207201048437193,0.59572690997066,6,0.573127485430025,0.895925713909886,NA,0.2109375,0.2109375
"1723","sp|P60757|HIS1_ECOLI","UPS2-UPS1",0.0311079169476615,0.0982031970742696,0.316770918610064,6,0.762149297806236,0.945853714091102,NA,0.15625,0.15625
"1724","sp|P60785|LEPA_ECOLI","UPS2-UPS1",0.0439502110344333,0.192125694068988,0.228757591468488,6,0.826654957778282,0.961358301460831,NA,0.0909090909090909,0.0909090909090909
"1725","sp|P60869|YBJL_ECOLI","UPS2-UPS1",0.202945731873602,0.162922453468485,1.24565845623519,6,0.25932583178059,0.888064277593942,NA,0.21875,0.21875
"1726","sp|P60872|YIDE_ECOLI","UPS2-UPS1",0.29009357809965,0.227203716292011,1.2767994416377,6,0.248858990876855,0.888064277593942,NA,0.35,0.35
"1727","sp|P60906|SYH_ECOLI","UPS2-UPS1",0.181660366842465,0.142412028859743,1.27559707067566,6,0.249256109482988,0.888064277593942,NA,0.0992647058823529,0.0992647058823529
"1728","sp|P60955|LGT_ECOLI","UPS2-UPS1",0.478718525781469,0.391418977229009,1.22303351046105,5,0.275811696248277,0.888064277593942,NA,0.46875,0.34375
"1729","sp|P61175|RL22_ECOLI","UPS2-UPS1",0.153122864358335,0.156713081812397,0.9770905057029,6,0.366259198946054,0.888064277593942,NA,0.078125,0.078125
"1730","sp|P61316|LOLA_ECOLI","UPS2-UPS1",0.185470817989047,0.175250278281509,1.05831967747932,6,0.330644859881132,0.888064277593942,NA,0.183333333333333,0.183333333333333
"1731","sp|P61320|LOLB_ECOLI","UPS2-UPS1",0.355645462884054,0.18919990847993,1.87973379977497,6,0.109195310055359,0.888064277593942,NA,0.135416666666667,0.135416666666667
"1732","sp|P61517|CAN_ECOLI","UPS2-UPS1",0.224491077327254,0.22163678495783,1.01287824297743,6,0.350207284101451,0.888064277593942,NA,0.116666666666667,0.116666666666667
"1733","sp|P61714|RISB_ECOLI","UPS2-UPS1",0.407085981685004,0.360766459353836,1.12839198636739,6,0.302243035707794,0.888064277593942,NA,0.113636363636364,0.113636363636364
"1734","sp|P61887|RMLA2_ECOLI","UPS2-UPS1",-0.125822060039372,0.372672265401435,-0.337621206943959,5,0.74936145755348,0.943855630605845,NA,0.375,0.25
"1735","sp|P61889|MDH_ECOLI","UPS2-UPS1",0.309486454222577,0.169749883618023,1.82319096559144,6,0.11809706665005,0.888064277593942,NA,0.0852272727272727,0.0852272727272727
"1736","sp|P61949|FLAV_ECOLI","UPS2-UPS1",0.261163291286226,0.180773574642337,1.44469838472211,6,0.198665031667981,0.888064277593942,NA,0.134615384615385,0.134615384615385
"1737","sp|P62399|RL5_ECOLI","UPS2-UPS1",0.170507921090769,0.210349741358279,0.810592492245334,6,0.44854901982533,0.888064277593942,NA,0.0769230769230769,0.0769230769230769
"1738","sp|P62517|OPGH_ECOLI","UPS2-UPS1",0.0181725030980344,0.0899426476217916,0.202045454281596,6,0.846557622732927,0.965846770371243,NA,0.164772727272727,0.164772727272727
"1739","sp|P62601|TREF_ECOLI","UPS2-UPS1",0.06062799817304,0.229215870122384,0.264501747373204,5,0.801950155183501,0.954981782205088,NA,0.375,0.25
"1740","sp|P62615|ISPE_ECOLI","UPS2-UPS1",0.0734472078189258,0.140419949078532,0.523053941415757,6,0.619682213095386,0.912812968563194,NA,0.15625,0.15625
"1741","sp|P62617|ISPF_ECOLI","UPS2-UPS1",0.382584556030891,0.296070038081568,1.29220963563185,6,0.243818633131376,0.888064277593942,NA,0.125,0.125
"1742","sp|P62620|ISPG_ECOLI","UPS2-UPS1",0.039061374071908,0.166366157183851,0.23479158702176,6,0.822178017623179,0.961348462810446,NA,0.202380952380952,0.202380952380952
"1743","sp|P62623|ISPH_ECOLI","UPS2-UPS1",0.062788845016086,0.234749888094127,0.267471245783554,6,0.798062919650151,0.954981782205088,NA,0.25,0.25
"1744","sp|P62707|GPMA_ECOLI","UPS2-UPS1",-0.0115418343051242,0.108940910026359,-0.105945822394283,6,0.91907867720485,0.983432810387541,NA,0.08,0.08
"1745","sp|P62768|YAEH_ECOLI","UPS2-UPS1",-0.122338440503812,0.129966843614604,-0.941305005964344,6,0.382884982911334,0.888064277593942,NA,0.0113636363636364,0.0113636363636364
"1746","sp|P63020|NFUA_ECOLI","UPS2-UPS1",0.165015135981219,0.150882099103029,1.0936694078503,6,0.316052338505566,0.888064277593942,NA,0.0982142857142857,0.0982142857142857
"1747","sp|P63177|RLMB_ECOLI","UPS2-UPS1",0.0802689474385626,0.127747788415805,0.628339233375188,6,0.552932421960282,0.895925713909886,NA,0.0875,0.0875
"1748","sp|P63183|KUP_ECOLI","UPS2-UPS1",0.61234551723807,0.858756486898633,0.71306071811991,6,0.502585242019009,0.893497976750763,NA,0,0
"1749","sp|P63204|GADE_ECOLI","UPS2-UPS1",-0.231260815976064,0.279661678360548,-0.826930658972575,6,0.439916590949678,0.888064277593942,NA,0.28125,0.28125
"1750","sp|P63224|GMHA_ECOLI","UPS2-UPS1",0.102708083030451,0.17058262927676,0.602101652823122,6,0.569145235412151,0.895925713909886,NA,0.0380434782608695,0.0380434782608696
"1751","sp|P63228|GMHBB_ECOLI","UPS2-UPS1",0.1447740703819,0.387032904566547,0.374061400655426,6,0.721221128874207,0.932693012491885,NA,0.208333333333333,0.208333333333333
"1752","sp|P63235|GADC_ECOLI","UPS2-UPS1",-0.210910566642377,0.146217746171061,-1.44244164723775,6,0.199273536402894,0.888064277593942,NA,0.125,0.125
"1753","sp|P63284|CLPB_ECOLI","UPS2-UPS1",0.11874491872649,0.152177147718928,0.780307165079819,6,0.464870491253883,0.888064277593942,NA,0.075,0.075
"1754","sp|P63340|YQEG_ECOLI","UPS2-UPS1",0.0415829406451814,0.103127167819228,0.403220039146933,6,0.700761945327145,0.927466123251162,NA,0.1875,0.1875
"1755","sp|P63386|MLAF_ECOLI","UPS2-UPS1",0.216252053121778,0.204695597779674,1.05645678494045,6,0.331428966262657,0.888064277593942,NA,0.116071428571429,0.116071428571429
"1756","sp|P63389|YHES_ECOLI","UPS2-UPS1",0.103444062069665,0.13217774606956,0.782613300239102,6,0.46361307731958,0.888064277593942,NA,0.144230769230769,0.144230769230769
"1757","sp|P63417|YHBS_ECOLI","UPS2-UPS1",0.199453917669299,0.211245697800737,0.94417978565149,6,0.381528028638161,0.888064277593942,NA,0.0625,0.0625
"1758","sp|P63883|AMIC_ECOLI","UPS2-UPS1",0.394790586173561,0.287844433262826,1.37154150142304,6,0.219284211535038,0.888064277593942,NA,0.3,0.3
"1759","sp|P64423|ZNTB_ECOLI","UPS2-UPS1",-0.0348381248029656,0.135743190091605,-0.256647311584878,6,0.806024684998251,0.955413918445164,NA,0.166666666666667,0.166666666666667
"1760","sp|P64429|YPFJ_ECOLI","UPS2-UPS1",-0.0349851356001694,0.175959035508533,-0.198825456726676,6,0.848965515785303,0.965846770371243,NA,0.107142857142857,0.107142857142857
"1761","sp|P64448|YNBE_ECOLI","UPS2-UPS1",-0.0698408755797712,0.249659445643937,-0.279744575253836,5,0.790877021768156,0.954981782205088,NA,0.1875,0.0625
"1762","sp|P64451|YDCL_ECOLI","UPS2-UPS1",0.163264093250183,0.212321066204947,0.768949102264726,6,0.471098422917134,0.888519364073136,NA,0.119565217391304,0.119565217391304
"1763","sp|P64455|YDCY_ECOLI","UPS2-UPS1",0.110878031513053,0.193268861695438,0.573698373035275,6,0.587016469826444,0.900165302894784,NA,0.28125,0.28125
"1764","sp|P64461|LSRG_ECOLI","UPS2-UPS1",-0.17274257183701,0.237199966234356,-0.728257151884832,6,0.493886017152228,0.893497976750763,NA,0.125,0.125
"1765","sp|P64463|YDFZ_ECOLI","UPS2-UPS1",0.466109638416252,0.285895536392429,1.63034947763736,6,0.154149542945271,0.888064277593942,NA,0.3,0.3
"1766","sp|P64467|CNU_ECOLI","UPS2-UPS1",0.273422933703211,0.261204491516554,1.0467773050751,6,0.335527620033691,0.888064277593942,NA,0.0833333333333334,0.0833333333333333
"1767","sp|P64483|YEAK_ECOLI","UPS2-UPS1",0.160136424244453,0.22834708805607,0.701285160269406,6,0.509396338839976,0.893497976750763,NA,0.2,0.2
"1768","sp|P64493|YOAF_ECOLI","UPS2-UPS1",-0.643924186511282,0.462103008382674,-1.39346460600845,1,0.396273037473113,0.888064277593942,NA,0.625,0
"1769","sp|P64499|YEBO_ECOLI","UPS2-UPS1",0.254274085696363,0.251764209494392,1.00996915410261,6,0.351490759369299,0.888064277593942,NA,0,0
"1770","sp|P64503|YEBV_ECOLI","UPS2-UPS1",0.19740463908029,0.255822974701423,0.77164546816284,6,0.469614673561887,0.888312343986687,NA,0.0714285714285714,0.0714285714285714
"1771","sp|P64506|YEBY_ECOLI","UPS2-UPS1",0.373396434508074,0.315309189651047,1.18422312689748,6,0.2811061319996,0.888064277593942,NA,0.25,0.25
"1772","sp|P64515|YECN_ECOLI","UPS2-UPS1",-0.377822965033477,0.260943398014646,-1.44791156974307,4,0.221208391709958,0.888064277593942,NA,0.25,0
"1773","sp|P64519|YODD_ECOLI","UPS2-UPS1",-0.15455047785812,0.302689754977329,-0.510590382782183,6,0.627873661776576,0.912838129874038,NA,0.15,0.15
"1774","sp|P64534|RCNB_ECOLI","UPS2-UPS1",-0.12997326574174,0.147710741282124,-0.879917496950978,6,0.412755602859449,0.888064277593942,NA,0.125,0.125
"1775","sp|P64554|QUEE_ECOLI","UPS2-UPS1",0.102308587083118,0.238347779638759,0.429240781005712,6,0.6827331653431,0.920926333571428,NA,0.173076923076923,0.173076923076923
"1776","sp|P64559|SDHE_ECOLI","UPS2-UPS1",0.445570323962902,0.304295811522641,1.46426702928755,6,0.193460081326331,0.888064277593942,NA,0.208333333333333,0.208333333333333
"1777","sp|P64564|YGGT_ECOLI","UPS2-UPS1",0.210608806224238,0.186215182390583,1.13099696555617,6,0.301227743286403,0.888064277593942,NA,0.0416666666666666,0.0416666666666667
"1778","sp|P64581|YQJD_ECOLI","UPS2-UPS1",0.175477214506159,0.141510175918736,1.24003248082264,6,0.261257415188303,0.888064277593942,NA,0.0833333333333334,0.0833333333333333
"1779","sp|P64585|YQJE_ECOLI","UPS2-UPS1",0.172707140238436,0.310647864629729,0.55595791860437,6,0.598344115616817,0.904478942624842,NA,0.208333333333333,0.208333333333333
"1780","sp|P64588|YQJI_ECOLI","UPS2-UPS1",-0.206568134774807,0.161075009499012,-1.28243441001364,6,0.247005315246668,0.888064277593942,NA,0.234375,0.234375
"1781","sp|P64596|YRAP_ECOLI","UPS2-UPS1",0.034316165940776,0.0913043580612888,0.375843680076486,6,0.719963085667686,0.932693012491885,NA,0.135416666666667,0.135416666666667
"1782","sp|P64602|MLAB_ECOLI","UPS2-UPS1",0.455900785835492,0.267012175798424,1.70741571792466,6,0.138613071009981,0.888064277593942,NA,0.175,0.175
"1783","sp|P64604|MLAD_ECOLI","UPS2-UPS1",0.044046068975853,0.150142689623756,0.293361395657881,6,0.779128306534682,0.950637591796659,NA,0.125,0.125
"1784","sp|P64606|MLAE_ECOLI","UPS2-UPS1",0.165602896662244,0.297158337360622,0.557288407699206,6,0.597490220214519,0.904191941942534,NA,0.208333333333333,0.208333333333333
"1785","sp|P64612|ZAPE_ECOLI","UPS2-UPS1",0.0464407349660765,0.148493324386684,0.312746281072828,6,0.765058394155083,0.946369588473895,NA,0.208333333333333,0.208333333333333
"1786","sp|P64624|YHEO_ECOLI","UPS2-UPS1",0.220484149315709,0.257835565444298,0.855134740375225,6,0.425300171477945,0.888064277593942,NA,0.15,0.15
"1787","sp|P65292|YGDI_ECOLI","UPS2-UPS1",-0.0427365956987521,0.162256318701818,-0.263389407825097,6,0.80106233461392,0.954981782205088,NA,0.0714285714285714,0.0714285714285714
"1788","sp|P65294|YGDR_ECOLI","UPS2-UPS1",0.415351754163894,0.371664480971632,1.11754492406176,6,0.306501652983691,0.888064277593942,NA,0.208333333333333,0.208333333333333
"1789","sp|P65367|YQCA_ECOLI","UPS2-UPS1",0.422974898480693,0.417873401674583,1.0122082352829,6,0.350502554501473,0.888064277593942,NA,0.160714285714286,0.160714285714286
"1790","sp|P65556|YFCD_ECOLI","UPS2-UPS1",0.177743331773609,0.170044971168228,1.04527249793094,6,0.336168505940736,0.888064277593942,NA,0.09375,0.09375
"1791","sp|P65807|YGEY_ECOLI","UPS2-UPS1",-0.186314283614559,0.279371978842213,-0.666903976507208,6,0.529630079078836,0.893497976750763,NA,0.3125,0.3125
"1792","sp|P65870|QUED_ECOLI","UPS2-UPS1",0.222305291896823,0.117125662302423,1.8980067008955,6,0.106463655762986,0.888064277593942,NA,0.1625,0.1625
"1793","sp|P66817|DIAA_ECOLI","UPS2-UPS1",0.148467123860308,0.233360939364991,0.636212402402515,6,0.548123716952433,0.895925713909886,NA,0.025,0.025
"1794","sp|P66899|DPAL_ECOLI","UPS2-UPS1",-1.58915755805031,1.19773448659303,-1.32680287312315,4,0.255248798185116,0.888064277593942,NA,0.25,0
"1795","sp|P66948|BEPA_ECOLI","UPS2-UPS1",0.230982327465764,0.267986865871992,0.86191659697269,6,0.421839536983335,0.888064277593942,NA,0.119047619047619,0.119047619047619
"1796","sp|P67080|PLPHP_ECOLI","UPS2-UPS1",0.0467409260258562,0.134990226334693,0.346254149615004,6,0.740970783167351,0.94003019479705,NA,0.0859375,0.0859375
"1797","sp|P67087|RSMI_ECOLI","UPS2-UPS1",0.126347377780664,0.201826688119068,0.626019179912049,6,0.554354431121259,0.895925713909886,NA,0.1875,0.1875
"1798","sp|P67095|YFCE_ECOLI","UPS2-UPS1",0.0278842806269299,0.142214562358627,0.196071908280484,6,0.851026020060769,0.966375518086746,NA,0.1875,0.1875
"1799","sp|P67338|YOAH_ECOLI","UPS2-UPS1",0.175410362619397,0.376690134405544,0.465662215699419,6,0.657880684150146,0.914276579487135,NA,0,0
"1800","sp|P67603|AC4CH_ECOLI","UPS2-UPS1",0.12607043418104,0.127598992272216,0.988020610006739,6,0.361295958839321,0.888064277593942,NA,0.104166666666667,0.104166666666667
"1801","sp|P67660|YHAJ_ECOLI","UPS2-UPS1",0.00590226801465716,0.183201070157835,0.0322174319700868,6,0.975343642030097,0.993705226727694,NA,0.276785714285714,0.276785714285714
"1802","sp|P67826|CUTC_ECOLI","UPS2-UPS1",-0.0915978662998606,0.141142201592048,-0.648975751169104,6,0.540384068494106,0.895409214897498,NA,0.125,0.125
"1803","sp|P67910|HLDD_ECOLI","UPS2-UPS1",0.214583563910129,0.233779758073548,0.917887697713419,6,0.394077810159051,0.888064277593942,NA,0.0454545454545454,0.0454545454545455
"1804","sp|P68066|GRCA_ECOLI","UPS2-UPS1",-0.00394030091866786,0.0997312856645733,-0.0395091760064168,6,0.969766263264954,0.992742263697798,NA,0.0833333333333334,0.0833333333333333
"1805","sp|P68187|MALK_ECOLI","UPS2-UPS1",0.0954539357737845,0.0924064973727087,1.03297861609,6,0.341441721005023,0.888064277593942,NA,0.138888888888889,0.138888888888889
"1806","sp|P68191|SRA_ECOLI","UPS2-UPS1",-0.449912548815282,0.392632864086061,-1.14588611898943,6,0.295479697676495,0.888064277593942,NA,0.125,0.125
"1807","sp|P68206|YJBJ_ECOLI","UPS2-UPS1",0.2248215063893,0.153820114159266,1.46158717680133,6,0.194165345091493,0.888064277593942,NA,0.166666666666667,0.166666666666667
"1808","sp|P68398|TADA_ECOLI","UPS2-UPS1",-0.335365364377458,0.292889507768024,-1.14502348320062,6,0.295810175253454,0.888064277593942,NA,0.25,0.25
"1809","sp|P68567|RSMJ_ECOLI","UPS2-UPS1",0.201454326206043,0.28690861318244,0.70215503107933,6,0.508891109297549,0.893497976750763,NA,0.291666666666667,0.291666666666667
"1810","sp|P68679|RS21_ECOLI","UPS2-UPS1",-0.105992661140993,0.182815899007932,-0.579778135907064,6,0.58316348239885,0.899369819872814,NA,0.0625,0.0625
"1811","sp|P68688|GLRX1_ECOLI","UPS2-UPS1",-0.0288128270134184,0.133404125839994,-0.215981528547152,6,0.836157585716257,0.965846770371243,NA,0.34375,0.34375
"1812","sp|P68699|ATPL_ECOLI","UPS2-UPS1",-0.403621831551522,0.28131354010408,-1.43477570045932,6,0.201353429243431,0.888064277593942,NA,0,0
"1813","sp|P68739|NFI_ECOLI","UPS2-UPS1",0.0667269722867866,0.128064721804862,0.521041012281755,6,0.621001177209119,0.912838129874038,NA,0.25,0.25
"1814","sp|P68767|AMPA_ECOLI","UPS2-UPS1",0.157014578449941,0.185749980381538,0.845300646209635,6,0.43035548158442,0.888064277593942,NA,0.0833333333333334,0.0833333333333333
"1815","sp|P68919|RL25_ECOLI","UPS2-UPS1",0.077025605881774,0.0922216885824207,0.835222246152372,6,0.435582032514209,0.888064277593942,NA,0.046875,0.046875
"1816","sp|P69054|DHSC_ECOLI","UPS2-UPS1",-0.037498807652073,0.209445205229059,-0.179038749591152,6,0.863800093387807,0.972305845548716,NA,0.0833333333333334,0.0833333333333333
"1817","sp|P69222|IF1_ECOLI","UPS2-UPS1",0.777840418656839,0.277480540162083,2.80322511338086,6,0.0310318086627184,0.888064277593942,NA,0.107142857142857,0.107142857142857
"1818","sp|P69228|BAER_ECOLI","UPS2-UPS1",-0.0355567673280615,0.245819564609969,-0.144645798980556,6,0.889726955647555,0.974354985067737,NA,0.208333333333333,0.208333333333333
"1819","sp|P69346|YEFM_ECOLI","UPS2-UPS1",-0.448210638575889,0.369453100810342,-1.21317330289773,5,0.279244723780549,0.888064277593942,NA,0.3125,0.1875
"1820","sp|P69411|RCSF_ECOLI","UPS2-UPS1",0.249334829291436,0.120631986429899,2.06690477932507,6,0.0842475190401402,0.888064277593942,NA,0.125,0.125
"1821","sp|P69423|TATC_ECOLI","UPS2-UPS1",0.588708926749308,0.225830299876651,2.60686421206925,4,0.059616143501799,0.888064277593942,NA,0.25,0
"1822","sp|P69425|TATB_ECOLI","UPS2-UPS1",-0.130303964380408,0.122651241587061,-1.06239417305788,6,0.328935162758341,0.888064277593942,NA,0.135416666666667,0.135416666666667
"1823","sp|P69428|TATA_ECOLI","UPS2-UPS1",0.062233599736668,0.814663090286809,0.0763918243979338,6,0.941590956713376,0.986421488570981,NA,0.208333333333333,0.208333333333333
"1824","sp|P69441|KAD_ECOLI","UPS2-UPS1",-0.0437616196803809,0.118311394894527,-0.369885079280773,6,0.724172775696994,0.934430763750828,NA,0.109375,0.109375
"1825","sp|P69451|LCFA_ECOLI","UPS2-UPS1",0.236871954348263,0.248893927232034,0.951698408163394,6,0.377996744729066,0.888064277593942,NA,0.147321428571429,0.147321428571429
"1826","sp|P69488|CUTA_ECOLI","UPS2-UPS1",0.0629022869320919,0.319760189732806,0.196717067827153,6,0.850543125209136,0.966359815563233,NA,0.125,0.125
"1827","sp|P69490|CCME_ECOLI","UPS2-UPS1",-0.905485892533655,0.352540799093439,-2.56845702642678,5,0.0501291061925335,0.888064277593942,NA,0.125,0
"1828","sp|P69503|APT_ECOLI","UPS2-UPS1",0.173043185319113,0.257002664912241,0.673312805445821,6,0.525819425971058,0.893497976750763,NA,0.0892857142857143,0.0892857142857143
"1829","sp|P69506|YTFE_ECOLI","UPS2-UPS1",0.0902413941910562,0.307000271786244,0.293945649187858,6,0.778702868314266,0.950637591796659,NA,0.208333333333333,0.208333333333333
"1830","sp|P69776|LPP_ECOLI","UPS2-UPS1",-0.115607610233809,0.27586512412166,-0.419072945889402,6,0.689751671140985,0.923686376117705,NA,0.125,0.125
"1831","sp|P69783|PTGA_ECOLI","UPS2-UPS1",0.133437936659632,0.126155634620092,1.05772474659155,6,0.330895105979179,0.888064277593942,NA,0.0514705882352942,0.0514705882352941
"1832","sp|P69786|PTGCB_ECOLI","UPS2-UPS1",0.175006310736379,0.143450686752333,1.21997541244628,6,0.268246163413416,0.888064277593942,NA,0.118055555555556,0.118055555555556
"1833","sp|P69795|PTQB_ECOLI","UPS2-UPS1",0.355857380447804,0.286452234699677,1.24229221259486,6,0.260480068570593,0.888064277593942,NA,0.0416666666666666,0.0416666666666667
"1834","sp|P69797|PTNAB_ECOLI","UPS2-UPS1",0.227385994618097,0.110265617647653,2.06216588152341,6,0.0848018584368522,0.888064277593942,NA,0.0694444444444444,0.0694444444444444
"1835","sp|P69801|PTNC_ECOLI","UPS2-UPS1",-0.409046213848626,0.281144253138742,-1.45493357691635,6,0.195926695997678,0.888064277593942,NA,0.125,0.125
"1836","sp|P69805|PTND_ECOLI","UPS2-UPS1",0.0235518369979482,0.136389828954404,0.172680303058536,6,0.868580458780643,0.973078917986088,NA,0.154411764705882,0.154411764705882
"1837","sp|P69811|PTFAH_ECOLI","UPS2-UPS1",0.190014926217543,0.151532226541307,1.25395719811288,6,0.256499416486437,0.888064277593942,NA,0.182291666666667,0.182291666666667
"1838","sp|P69828|PTKA_ECOLI","UPS2-UPS1",0.195885739636784,0.177954050386367,1.10076583933597,6,0.313188084924375,0.888064277593942,NA,0.141666666666667,0.141666666666667
"1839","sp|P69829|PTSN_ECOLI","UPS2-UPS1",0.124644464329744,0.139138030684796,0.895833178867641,6,0.404846780362031,0.888064277593942,NA,0.025,0.025
"1840","sp|P69853|DMSD_ECOLI","UPS2-UPS1",-0.000284303618131687,0.160725054154104,-0.00176888176910549,6,0.998645982777035,0.998937368844876,NA,0.15625,0.15625
"1841","sp|P69856|NANC_ECOLI","UPS2-UPS1",-0.103443751576589,0.204541216890736,-0.505735485243777,6,0.631080334049313,0.912838129874038,NA,0.09375,0.09375
"1842","sp|P69874|POTA_ECOLI","UPS2-UPS1",0.0239010484960187,0.247768217734295,0.0964653526371572,6,0.926292425988784,0.983432810387541,NA,0.192307692307692,0.192307692307692
"1843","sp|P69908|DCEA_ECOLI","UPS2-UPS1",-0.231550149678272,0.345609430340509,-0.669976364505271,6,0.527801038115904,0.893497976750763,NA,0.25,0.25
"1844","sp|P69910|DCEB_ECOLI","UPS2-UPS1",-0.3041089047903,0.524056223583709,-0.580298241113672,6,0.582834565227917,0.899369819872814,NA,0.0416666666666666,0.0416666666666667
"1845","sp|P69913|CSRA_ECOLI","UPS2-UPS1",0.149790332091386,0.213611918187363,0.701226473515404,6,0.50943043665756,0.893497976750763,NA,0.267857142857143,0.267857142857143
"1846","sp|P69922|FUCI_ECOLI","UPS2-UPS1",-0.0204455864894967,0.147277245726797,-0.138823797176542,6,0.89413165771312,0.974354985067737,NA,0.198529411764706,0.198529411764706
"1847","sp|P69924|RIR2_ECOLI","UPS2-UPS1",0.195531021310258,0.133745013225232,1.46196868649582,6,0.194064796996667,0.888064277593942,NA,0.136904761904762,0.136904761904762
"1848","sp|P69931|HDA_ECOLI","UPS2-UPS1",0.32342656871896,0.241507869269957,1.33919681249572,5,0.238158016575011,0.888064277593942,NA,0.3125,0.1875
"1849","sp|P75682|YAGE_ECOLI","UPS2-UPS1",0.112768765331443,0.114822645478389,0.982112586429366,6,0.363972075246414,0.888064277593942,NA,0.182291666666667,0.182291666666667
"1850","sp|P75691|YAHK_ECOLI","UPS2-UPS1",0.181414008847869,0.0890471699077036,2.03727989374511,6,0.0877743927585326,0.888064277593942,NA,0.0923913043478261,0.0923913043478261
"1851","sp|P75694|YAHO_ECOLI","UPS2-UPS1",0.0016659837572626,0.170860955422395,0.00975052347766654,6,0.992536448209344,0.998491250996393,NA,0.0535714285714286,0.0535714285714286
"1852","sp|P75713|ALLE_ECOLI","UPS2-UPS1",0.254011652825966,0.268175006696183,0.947186152637027,6,0.38011295892922,0.888064277593942,NA,0.225,0.225
"1853","sp|P75728|UBIF_ECOLI","UPS2-UPS1",0.0972060406324314,0.189433462964899,0.513140810029129,6,0.626192650571446,0.912838129874038,NA,0.163461538461538,0.163461538461538
"1854","sp|P75736|YBFF_ECOLI","UPS2-UPS1",0.29135871881417,0.208104275043972,1.40006118928891,6,0.211023992592998,0.888064277593942,NA,0.208333333333333,0.208333333333333
"1855","sp|P75745|PXPC_ECOLI","UPS2-UPS1",-0.209052295043043,0.160144178991158,-1.30540052320344,6,0.239576311522304,0.888064277593942,NA,0.235294117647059,0.235294117647059
"1856","sp|P75746|PXPA_ECOLI","UPS2-UPS1",-0.0410596599259855,0.279338028697618,-0.146989151879612,6,0.887955272374043,0.974354985067737,NA,0.21875,0.21875
"1857","sp|P75767|GNGF_ECOLI","UPS2-UPS1",-0.572939845558143,0.179735102449228,-3.18769031619735,6,0.0188913615186155,0.725084803014496,NA,0.3,0.3
"1858","sp|P75777|YBHG_ECOLI","UPS2-UPS1",-0.142450788028169,0.123337557751571,-1.15496682944782,6,0.292019791892182,0.888064277593942,NA,0.190789473684211,0.190789473684211
