"","1_TechRep1","1_TechRep2","1_TechRep3","1_TechRep4","1_TechRep5","1_TechRep6","4_TechRep1","4_TechRep2","4_TechRep3","4_TechRep4","4_TechRep5","4_TechRep6","10_TechRep1","10_TechRep2","10_TechRep3","10_TechRep4","10_TechRep5","10_TechRep6"
"sp|P38682|GLO3_YEAST",5735097.47718411,10353244.458211,5733211.46840708,7435688.84481153,16049899.5733525,24507373.6871773,89125444.5800668,88223908.5714923,90997178.7625158,90196050.5115208,112627441.634841,90293893.4687584,212546729.492037,213072823.737357,218681542.971688,223812756.031323,203541443.56822,201406074.753077
"sp|P38687|SRP68_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2708341.12210555,NA,7379912.12997319,NA
"sp|P38691|KSP1_YEAST",4730143.66863865,3632211.75762668,3780557.93183786,3352688.21702194,2529845.93153111,2982400.75228395,11106599.4050682,7901274.09211159,12355534.7715759,11822250.6321871,11639050.3596166,12547339.5210313,17456254.9328838,15823504.1738259,20520477.109244,18953219.3628407,16462125.3597415,13755820.8385161
"sp|P38692|KIC1_YEAST",31838059.2893601,31627871.7306018,NA,27058838.7870346,25023693.5414437,19970429.3434884,32122997.7760133,31452748.0305933,32134385.1403934,43125365.3847002,44199654.7770986,38682383.9652645,65869420.3250238,36114745.6854669,70988689.2794773,12757444.1325788,16066775.03447,11899833.4503946
"sp|P38701|RS20_YEAST",NA,NA,NA,NA,1899249.06098971,3201170.89381374,11403660.1529176,7594088.27959853,8029164.90559493,8030815.96533053,8312091.46253365,8719473.24544659,24539537.0065282,25646098.9108618,11044379.2566078,22357099.1009934,18244800.260538,20500433.0794135
"sp|P38708|YHI0_YEAST",NA,NA,NA,NA,NA,NA,NA,9679571.8498076,12817895.2384032,10295815.6163502,11735440.4288973,14927217.2428169,20446074.9884522,22770117.6470573,21230352.6851565,19606742.2570192,22860470.9186134,22384025.2207265
"sp|P38713|OSH3_YEAST",NA,NA,NA,NA,NA,12708704.8346336,67539239.352239,74343937.7928103,74099360.4059003,71528061.3491055,71761598.9240522,72217143.6818534,167586507.92891,163146233.922206,148679985.99072,151078436.583406,149490312.035505,143307688.965403
"sp|P38720|6PGD1_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,156055075.157617,NA,46703991.2509499,51656113.3220917,85431548.1323502,206898967.945832,42269155.97814,151474259.181257,23379698.421027
"sp|P38742|NPR3_YEAST",NA,NA,NA,NA,NA,NA,30428990.3162909,24732636.6147229,27441934.3976504,27122915.886734,30468183.5326788,25097605.7144883,26080019.3428589,26719812.6488022,25549050.7401424,26445553.7172994,26582050.488166,25974344.0766338
"sp|P38764|RPN1_YEAST",22448404.7423992,12876097.0496953,15532515.6115561,12060182.9928485,10592606.7771265,8509650.17403782,45275152.130624,59220613.5050939,57785009.1221895,43629712.358918,44148002.050376,56241244.3462987,84799633.1416763,80816239.8713483,91904155.7263665,128439676.726816,122095115.23743,92706750.5493163
"sp|P38777|FSH1_YEAST",NA,NA,NA,NA,NA,NA,29653289.4860986,NA,NA,NA,NA,21609331.5911614,72598871.0761041,19289694.0340807,32404408.1057749,35543387.5976716,37523750.026146,21170347.7235379
"sp|P38779|CIC1_YEAST",NA,5346951.98209174,3848483.26430762,3840505.26571007,4158304.45956089,9544070.07330083,17032417.2946498,13148009.3687974,13261576.0926838,13455280.7314017,19132710.2299468,12889400.6401801,28548386.7596754,31987635.7398491,31443417.0986763,26307603.734409,26211405.9439638,25836163.1328043
"sp|P38806|YNG2_YEAST",NA,NA,NA,NA,NA,14040771.4282463,51260617.6157407,56420982.2824724,49570943.0701194,NA,56629784.5380157,52480656.6575784,18269086.9619699,42940701.3796806,79323709.714747,19154020.7646596,26012712.8780005,29665382.0601831
"sp|P38809|YHP7_YEAST",NA,NA,NA,NA,15927107.1316579,NA,18370366.5568142,12324434.5152126,20878993.5230438,9728168.02375454,19587686.6085443,NA,38328879.3743766,22694616.3325684,23108237.6248203,30118985.5369832,44858020.5925284,32268818.5623605
"sp|P38811|TRA1_YEAST",5356410.35628616,13179066.6119493,4556681.24047908,7467638.28705008,13292569.2527421,14744028.4974547,36320549.8247135,36051072.0367868,38308230.0867492,41592485.4103349,35899750.5642061,36832933.9179817,65442247.984198,72297103.0900777,65033238.2838404,62912493.5971316,60845813.6534938,64885505.8411889
"sp|P38814|SBE22_YEAST",NA,6904229.45026387,21163784.8212424,30724611.3169073,27997349.6213476,28736982.8314164,105777313.17087,69563330.9726668,172416916.867061,69440851.5901062,90820708.5873175,73210896.4651314,152028341.11915,153819658.126804,149501471.430869,162363599.602133,153169737.225126,146913849.675942
"sp|P38825|TOM71_YEAST",NA,7300029.32956868,13037234.5169676,6699760.63381443,16106575.4439181,11583361.6980244,7456938.18896398,6481652.28076217,7837134.07580052,5524139.80570371,12298316.8482437,8814515.08365253,16487258.524632,17746302.2168864,12752509.1053343,16847971.7177786,19169633.5088972,18193817.3167502
"sp|P38826|ORC6_YEAST",NA,NA,NA,9202394.02318199,NA,7367199.07555282,10468287.9693508,14087684.4620866,11428541.7586052,10639720.9762642,8690178.07090698,11096761.0141131,20126131.3510832,15946683.1973187,19796763.9658657,18757847.5818842,17597004.6512546,19120024.043939
"sp|P38827|SET1_YEAST",17977937.8513525,12290484.9274725,NA,14232206.2316788,11651077.295242,NA,11607535.1085227,NA,NA,9334802.63010378,NA,NA,7542246.95427209,5125368.36289349,NA,7404869.44364115,5207013.35515259,12579027.4792334
"sp|P38845|CRP1_YEAST",64717118.2022643,108200645.287133,151075199.121143,50449213.2144271,146552070.291779,149954834.793401,208203569.882077,307811612.777257,296410184.255844,297068171.063568,300846110.533153,308551790.660217,438329852.383937,451920143.945012,437794170.557476,361453698.385221,449028849.597301,458409802.086108
"sp|P38850|RT107_YEAST",NA,NA,14453569.555874,19619673.4175844,19279585.1566006,7387141.4545373,35693886.9504664,18857107.9675104,35214788.9854187,115210701.531259,28181310.9952832,27500092.4901363,74588151.7839217,163441330.660412,119411034.80348,62201150.8152217,49351021.4457716,86094245.6257229
"sp|P38853|KEL1_YEAST",61686961.3120088,58098071.330276,55213360.0442916,53417494.2384722,52581523.815104,45960403.9598368,186355649.704045,169681402.648698,235937660.749931,177218868.239518,165059056.82148,184315305.648956,362514306.680182,373892114.83107,361825526.711589,367931201.089798,364922802.204791,374408441.968184
"sp|P38854|TDA11_YEAST",NA,NA,NA,NA,NA,8442904.02575228,43341615.2395112,41776128.2544353,42045666.8902789,23166962.705642,40009650.1098647,39408507.5622578,60374533.8479016,58821010.9552105,56569882.2864261,29761916.6780112,59639583.2635901,NA
"sp|P38870|YHY2_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3043910.95763049,NA,NA,NA,1383362.63487354,NA
"sp|P38879|NACA_YEAST",NA,NA,NA,NA,NA,NA,12335178.4703804,NA,11457575.4797937,NA,12667604.8957191,10901199.8464286,19584203.8502262,14008772.0018965,NA,11218481.3520662,1964791.53804033,NA
