,Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
376,sp|O94915|FRYL_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-2.378299751,0.423525586,-5.615480692,15,4.92E-05,8.95E-05,NA,0.25,0.25
379,sp|O94916|NFAT5_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.973559324,0.188556815,-5.163214734,14,0.000143962,0.000244333,NA,0.458333333,0.375
382,sp|O94986|CE152_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.208975154,0.314986565,-3.838180059,12,0.00236025,0.003379449,NA,0.5,0.416666667
385,sp|O95071|UBR5_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,0.142623749,0.214686908,0.664333706,15,0.516559834,0.555345897,NA,0.638888889,0.638888889
388,sp|O95104|SCAF4_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.213126844,0.157808153,-7.687352144,15,1.40E-06,3.40E-06,NA,0.34375,0.34375
391,sp|O95163|ELP1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.532848748,0.335411001,-1.588644219,15,0.132992154,0.154813483,NA,0.416666667,0.416666667
394,sp|O95171|SCEL_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.769987165,0.079109853,-9.7331386,15,7.12E-08,2.33E-07,NA,0.366666667,0.366666667
397,sp|O95197|RTN3_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,0.182487312,0.234215666,0.779142214,15,0.448014572,0.486636518,NA,0.222222222,0.222222222
400,sp|O95202|LETM1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,0.287708668,1.169936613,0.245918168,10,0.81071945,0.832387962,NA,0.611111111,0.194444444
403,sp|O95218|ZRAB2_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.571600708,0.038787589,-14.73669098,15,2.49E-10,1.67E-09,NA,0.083333333,0.083333333
406,sp|O95235|KI20A_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.82140905,0.107876963,-7.614313828,15,1.57E-06,3.78E-06,NA,0.283333333,0.283333333
409,sp|O95239|KIF4A_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.137075006,0.210906214,-5.391377449,15,7.49E-05,0.000132988,NA,0.44047619,0.44047619
412,sp|O95292|VAPB_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.56209929,0.141479971,-3.972995513,15,0.001224802,0.001809628,NA,0.226190476,0.226190476
415,sp|O95297|MPZL1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.720965433,0.048923803,-14.73649617,15,2.49E-10,1.67E-09,NA,0.135416667,0.135416667
418,sp|O95347|SMC2_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,1.075412659,0.813084387,1.322633513,14,0.207156957,0.236257934,NA,0.527777778,0.444444444
421,sp|O95359|TACC2_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.575851246,0.156151301,-3.687777444,15,0.002193319,0.003161765,NA,0.480769231,0.480769231
424,sp|O95425|SVIL_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.483250609,0.062319575,-7.754395075,15,1.26E-06,3.08E-06,NA,0.166666667,0.166666667
427,sp|O95433|AHSA1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,0.06520119,0.210133452,0.310284674,15,0.760613926,0.787100482,NA,0.444444444,0.444444444
430,sp|O95453|PARN_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.56104799,0.054280109,-10.33616182,15,3.23E-08,1.14E-07,NA,0.125,0.125
433,sp|O95466|FMNL1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.653245726,0.067775052,-9.638439255,15,8.09E-08,2.62E-07,NA,0.233333333,0.233333333
436,sp|O95613|PCNT_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.438589874,0.312536787,-1.403322399,12,0.185863978,0.213208861,NA,0.555555556,0.305555556
439,sp|O95628|CNOT4_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.492814324,0.076706372,-6.424685621,15,1.14E-05,2.29E-05,NA,0.027777778,0.027777778
442,sp|O95684|CEP43_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.045553596,0.211629308,-4.940495279,15,0.000177762,0.000295021,NA,0.488095238,0.488095238
445,sp|O95747|OXSR1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.251001226,0.28961462,-0.866673188,15,0.399772654,0.43846931,NA,0.375,0.375
448,sp|O95785|WIZ_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.524386713,0.052357975,-10.01541246,15,4.90E-08,1.66E-07,NA,0.19047619,0.19047619
451,sp|O95819|M4K4_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.481002643,0.067314541,-7.145597955,15,3.36E-06,7.55E-06,NA,0.083333333,0.083333333
454,sp|O95835|LATS1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.342631878,0.080146011,-4.275095848,15,0.000664279,0.001011837,NA,0.291666667,0.291666667
457,sp|O96028|NSD2_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.626236893,0.108093957,-5.793449632,15,3.54E-05,6.61E-05,NA,0.263888889,0.263888889
460,sp|P00330|ADH1_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.717511156,0.124908535,21.75600859,15,9.29E-13,1.54E-11,NA,0.416666667,0.416666667
463,sp|P00338|LDHA_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.747618367,0.185306941,-9.430938533,15,1.07E-07,3.36E-07,NA,0.444444444,0.444444444
466,sp|P00359|G3P3_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,3.693084061,0.352088982,10.48906454,11,4.58E-07,1.23E-06,NA,0.6,0.266666667
469,sp|P00360|G3P1_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,1.75391706,0.696881557,2.516807975,14,0.024652463,0.03121192,NA,0.361111111,0.277777778
472,sp|P00445|SODC_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,0.874500254,0.12703785,6.883777194,10,4.28E-05,7.87E-05,NA,0.555555556,0.388888889
475,sp|P00519|ABL1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.665674621,0.085482727,-7.787241284,15,1.20E-06,2.94E-06,NA,0.314814815,0.314814815
478,sp|P00549|KPYK1_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.876178252,0.259340745,11.09034467,15,1.26E-08,4.91E-08,NA,0.494047619,0.494047619
481,sp|P00558|PGK1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.775805319,0.046909224,-16.53843869,15,4.86E-11,4.25E-10,NA,0.303030303,0.303030303
484,sp|P00560|PGK_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.126642201,0.14304529,14.86691528,15,2.20E-10,1.50E-09,NA,0.453703704,0.453703704
487,sp|P00817|IPYR_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,3.442024756,0.35595497,9.669831989,15,7.76E-08,2.52E-07,NA,0.416666667,0.416666667
490,sp|P00925|ENO2_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.277670032,0.265790091,8.569431716,15,3.66E-07,1.00E-06,NA,0.386363636,0.386363636
493,sp|P00942|TPIS_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.496296641,0.323769139,7.710112973,15,1.35E-06,3.29E-06,NA,0.3,0.3
496,sp|P00950|PMG1_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.42828611,0.317056681,7.658839114,11,9.86E-06,1.99E-05,NA,0.654761905,0.321428571
499,sp|P01120|RAS2_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.06672851,0.215029781,9.611359424,15,8.40E-08,2.69E-07,NA,0.409722222,0.409722222
502,sp|P02381|RMAR_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.439842007,0.331645088,7.3567862,12,8.77E-06,1.80E-05,NA,0.444444444,0.194444444
505,sp|P02400|RLA4_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,5.263746603,0.491510469,10.70932755,15,2.01E-08,7.44E-08,NA,0.427083333,0.427083333
508,sp|P02545|LMNA_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.948107396,0.19167214,-4.946506022,15,0.000175696,0.000292209,NA,0.416666667,0.416666667
511,sp|P02768|ALBU_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.365294835,0.653528689,-2.089112317,9,0.066278689,0.080114302,NA,0.541666667,0.291666667
514,sp|P02829|HSP82_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.365388625,0.461158915,5.129226707,10,0.000444675,0.000694805,NA,0.683333333,0.266666667
517,sp|P02994|EF1A_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.293260809,0.325540854,7.04446394,15,3.97E-06,8.77E-06,NA,0.492424242,0.492424242
520,sp|P04075|ALDOA_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.672138073,0.107802082,-6.234926631,15,1.60E-05,3.12E-05,NA,0.380952381,0.380952381
523,sp|P04083|ANXA1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.11537752,0.071997146,-15.49196843,15,1.23E-10,9.27E-10,NA,0.291666667,0.291666667
526,sp|P04147|PABP_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,1.256341548,0.15999281,7.852487537,14,1.70E-06,4.06E-06,NA,0.541666667,0.458333333
529,sp|P04150|GCR_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.857619172,0.188013065,-4.561487108,15,0.000374547,0.000590502,NA,0.380952381,0.380952381
532,sp|P04406|G3P_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.13473575,0.122116627,-9.292229712,15,1.30E-07,4.00E-07,NA,0.387096774,0.387096774
535,sp|P04456|RL25_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.809872637,0.221926565,12.66127218,15,2.07E-09,1.01E-08,NA,0.388888889,0.388888889
538,sp|P04786|TOP1_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,3.996984498,0.073783469,54.1718161,13,0,0,NA,0.44047619,0.273809524
541,sp|P04792|HSPB1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.960121693,0.149458823,-6.423988064,15,1.15E-05,2.29E-05,NA,0.416666667,0.416666667
544,sp|P04802|SYDC_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.148918553,0.283079312,7.591224289,15,1.63E-06,3.91E-06,NA,0.4,0.4
547,sp|P04807|HXKB_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,0.769894562,0.233009857,3.304128719,11,0.00702633,0.009474717,NA,0.5,0.25
550,sp|P05114|HMGN1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.740508853,0.125727174,-5.889807509,15,2.97E-05,5.57E-05,NA,0.333333333,0.333333333
553,sp|P05317|RLA0_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,6.687313826,0.702259243,9.522571455,14,1.71E-07,5.02E-07,NA,0.572916667,0.489583333
556,sp|P05319|RLA2_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.334375882,0.113734472,20.52478761,15,2.17E-12,3.21E-11,NA,0.375,0.375
559,sp|P05387|RLA2_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.780347872,0.04565181,-17.09347046,15,3.03E-11,2.91E-10,NA,0.366666667,0.366666667
562,sp|P05453|ERF3_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.603395985,0.089757036,29.00492386,15,1.38E-14,3.94E-13,NA,0.357142857,0.357142857
565,sp|P05455|LA_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.115018504,0.127403159,-8.751890554,15,2.80E-07,7.89E-07,NA,0.321428571,0.321428571
568,sp|P05694|METE_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.583333333,0.083333333
571,sp|P05749|RL22A_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.949730748,0.228693841,12.89816436,15,1.60E-09,8.19E-09,NA,0.208333333,0.208333333
574,sp|P05750|RS3_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,3.041482773,0.13476537,22.56872646,15,5.44E-13,9.74E-12,NA,0.277777778,0.277777778
577,sp|P05756|RS13_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,0.267548986,0.213861474,1.251038723,15,0.230081905,0.260516894,NA,0.291666667,0.291666667
580,sp|P05787|K2C8_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.781249882,0.06738628,-11.59360457,15,6.91E-09,2.93E-08,NA,0.21969697,0.21969697
583,sp|P06101|CDC37_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,3.991206921,0.126007404,31.67438419,14,1.98E-14,5.37E-13,NA,0.333333333,0.25
586,sp|P06102|NOT3_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.880522729,0.114984173,25.05147153,13,2.18E-12,3.21E-11,NA,0.527777778,0.361111111
589,sp|P06105|SC160_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,3.214837512,0.156600505,20.52890894,15,2.16E-12,3.21E-11,NA,0.555555556,0.555555556
592,sp|P06168|ILV5_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.694444444,0.194444444
595,sp|P06169|PDC1_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.710423393,0.193649006,13.9965779,15,5.14E-10,3.08E-09,NA,0.381944444,0.381944444
598,sp|P06400|RB_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.669100458,0.202241748,-3.30841908,15,0.004775745,0.006586514,NA,0.486111111,0.486111111
601,sp|P06576|ATPB_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.701420769,0.36060846,-1.945103476,15,0.070753874,0.085221125,NA,0.4375,0.4375
604,sp|P06703|S10A6_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.702812464,0.223298237,-7.625731779,15,1.55E-06,3.72E-06,NA,0.316666667,0.316666667
607,sp|P06733|ENOA_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.94558526,0.037022618,-25.54074547,15,8.88E-14,2.12E-12,NA,0.253623188,0.253623188
610,sp|P06748|NPM_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.180870939,0.084389469,-13.99310779,15,5.16E-10,3.08E-09,NA,0.205555556,0.205555556
613,sp|P06782|SNF1_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.109292368,0.217824128,9.683465221,15,7.62E-08,2.48E-07,NA,0.333333333,0.333333333
616,sp|P06786|TOP2_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.462642686,0.327107278,7.528547528,15,1.80E-06,4.29E-06,NA,0.25,0.25
619,sp|P06787|CALM_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,0.813955192,0.315331679,2.581266797,14,0.021755758,0.027745198,NA,0.083333333,0
622,sp|P07149|FAS1_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,5.060407119,0.571856859,8.849080044,15,2.43E-07,6.96E-07,NA,0.395833333,0.395833333
625,sp|P07195|LDHB_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.941871443,0.147766661,-6.374045643,15,1.25E-05,2.49E-05,NA,0.361111111,0.361111111
628,sp|P07237|PDIA1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.744902087,0.129290363,-5.761466446,15,3.76E-05,6.98E-05,NA,0.458333333,0.458333333
631,sp|P07248|ADR1_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,3.262341207,0.1592259,20.48875976,14,7.75E-12,9.39E-11,NA,0.5,0.416666667
634,sp|P07260|IF4E_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.09159493,0.242372247,8.629679987,15,3.35E-07,9.30E-07,NA,0.291666667,0.291666667
637,sp|P07264|LEUC_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.161811068,0.10735043,20.13788931,15,2.86E-12,4.09E-11,NA,0.416666667,0.416666667
640,sp|P07737|PROF1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.085096481,0.121057228,-8.963500158,15,2.07E-07,5.99E-07,NA,0.46875,0.46875
643,sp|P07814|SYEP_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,0.125686787,0.387660035,0.324219098,15,0.750249193,0.778316115,NA,0.371212121,0.371212121
646,sp|P07866|LTE1_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,1.830093935,0.108581998,16.85448756,15,3.71E-11,3.45E-10,NA,0.492424242,0.492424242
649,sp|P07900|HS90A_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.52011119,0.081766427,-6.360938219,15,1.28E-05,2.54E-05,NA,0.31,0.31
652,sp|P07910|HNRPC_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,0.216647686,0.215565753,1.00501904,15,0.330825869,0.367195732,NA,0.328828829,0.328828829
655,sp|P07948|LYN_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.387835068,0.09642017,-4.022343734,14,0.001259655,0.0018559,NA,0.375,0.291666667
658,sp|P07951|TPM2_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.212220203,0.338818348,-3.577787951,13,0.003372158,0.00475058,NA,0.625,0.458333333
661,sp|P08004|CHS1_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,1.910064225,0.074454028,25.6542767,12,7.49E-12,9.15E-11,NA,0.511904762,0.261904762
664,sp|P08018|PBS2_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,1.721808468,0.387023824,4.44884361,10,0.001237368,0.00182648,NA,0.642857143,0.226190476
667,sp|P08195|4F2_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.71613759,0.03794396,-18.87355967,15,7.30E-12,9.05E-11,NA,0.174242424,0.174242424
670,sp|P08238|HS90B_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.360166806,0.073045676,-18.62077112,15,8.86E-12,1.03E-10,NA,0.194444444,0.194444444
673,sp|P08524|ERG20_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.625,0.041666667
676,sp|P08581|MET_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.70613794,0.071378842,-9.8928186,15,5.76E-08,1.93E-07,NA,0.416666667,0.416666667
679,sp|P08670|VIME_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.665352759,0.050451841,-13.18787858,15,1.18E-09,6.27E-09,NA,0.284722222,0.284722222
682,sp|P08678|CYAA_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,1.448005077,0.290833897,4.97880437,14,0.000202319,0.000332061,NA,0.6,0.516666667
685,sp|P08729|K2C7_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.333154714,0.153091709,-2.176177377,15,0.045933961,0.056653085,NA,0.444444444,0.444444444
688,sp|P08758|ANXA5_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.691376335,0.091013947,-18.58370486,15,9.12E-12,1.05E-10,NA,0.458333333,0.458333333
691,sp|P09064|IF2B_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,3.697460593,0.196244309,18.84110988,15,7.48E-12,9.15E-11,NA,0.233333333,0.233333333
694,sp|P09211|GSTP1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.514875581,0.08143336,-6.32266163,15,1.37E-05,2.71E-05,NA,0.125,0.125
697,sp|P09382|LEG1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.600751531,0.061919531,-9.702133049,15,7.43E-08,2.43E-07,NA,0.083333333,0.083333333
700,sp|P09429|HMGB1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,0.423478443,0.317164957,1.335199348,15,0.201721601,0.230392692,NA,0.145833333,0.145833333
703,sp|P09547|SWI1_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.5,0
706,sp|P09874|PARP1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,0.700007827,0.443305539,1.579064021,15,0.135173899,0.157236995,NA,0.4375,0.4375
709,sp|P09884|DPOLA_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.781650246,0.084451791,-9.255579259,15,1.37E-07,4.17E-07,NA,0.266666667,0.266666667
712,sp|P0CS90|HSP77_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,3.126159447,0.233104723,13.41096571,15,9.33E-10,5.10E-09,NA,0.430555556,0.430555556
715,sp|P10081|IF4A_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.065595077,0.337417447,6.121779098,8,0.000282615,0.000452356,NA,0.541666667,0.125
718,sp|P10244|MYBB_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.925897539,0.057912098,-15.98798117,15,7.86E-11,6.35E-10,NA,0.302083333,0.302083333
721,sp|P10591|HSP71_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.640838378,0.134645515,19.6132666,15,4.19E-12,5.83E-11,NA,0.291666667,0.291666667
724,sp|P10592|HSP72_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.732146162,0.074905779,36.4744376,15,4.44E-16,2.19E-14,NA,0.4375,0.4375
727,sp|P10599|THIO_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.488009036,0.164474293,-2.967083961,15,0.009594343,0.012687734,NA,0.270833333,0.270833333
730,sp|P10644|KAP0_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.893992692,0.14455127,-6.18460626,15,1.75E-05,3.39E-05,NA,0.316666667,0.316666667
733,sp|P10809|CH60_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.06077216,0.057139721,-18.56453157,15,9.26E-12,1.06E-10,NA,0.243333333,0.243333333
736,sp|P11021|BIP_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.787468911,0.071021458,-11.08776038,15,1.26E-08,4.91E-08,NA,0.283333333,0.283333333
739,sp|P11075|SEC7_YEAST,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,2.47927003,0.210494048,11.77833791,12,5.95E-08,1.99E-07,NA,0.595238095,0.345238095
742,sp|P11137|MTAP2_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.72463755,0.103645468,-6.991502533,15,4.34E-06,9.42E-06,NA,0.222222222,0.222222222
745,sp|P11142|HSP7C_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-1.327994057,0.111603573,-11.89920739,15,4.85E-09,2.15E-08,NA,0.410714286,0.410714286
748,sp|P11308|ERG_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,0.046405365,0.498401866,0.09310833,12,0.927353956,0.936270821,NA,0.625,0.375
751,sp|P11387|TOP1_HUMAN,SP=Yeast;CT=Mixture;QY=10-SP=Yeast;CT=Mixture;QY=1,-0.61650802,0.26107951,-2.361380332,15,0.032158351,0.040390273,NA,0.388888889,0.388888889
