"","1_1","1_2","1_3","1_4","1_5","1_6","10_1","10_2","10_3","10_4","10_5","10_6","4_1","4_2","4_3","4_4","4_5","4_6"
"sp|O76003|GLRX3_HUMAN",17677212.3333333,43065554.6666667,33664290,36946290,32133080,35174480,32181560,30745060,30769910,30875010,31446770,26862470,27311900,33361120,28197900,31249490,28104000,31781750
"sp|O76021|RL1D1_HUMAN",528139040,1736844043.33333,3175358876.66667,3584043219.66667,3912758474.33333,3903208417.33333,3096946710,3083846366.66667,3165499153.33333,1107677570,3219668396.66667,3328472290,4165893039.33333,1487089870.33333,4476088991,4341685011.33333,1438238216.66667,1386122200
"sp|O76094|SRP72_HUMAN",88450138,539659881,300105354.7,687930030,911641504,249943422.5,522320670,516373210,493452890,628477720,540621790,555870240,143311531,256658971,281741201,280685739,491604370,167038120.8
"sp|O94782|UBP1_HUMAN",178955603.333333,183854323.333333,182256586.666667,184823686.666667,182500166.666667,188425146.666667,192714150,192823020,183958976.666667,195674976.666667,196230443.333333,201189106.666667,188496716.666667,185678480,189780043.333333,189367476.666667,192554430,186677563.333333
"sp|O94804|STK10_HUMAN",108919486.666667,141489303,161639309.666667,141552725.333333,148516831.033333,152847876.333333,140610623.333333,163404103.333333,134960896.666667,118607060,117666780,131585536.666667,140175803.333333,145367643.333333,141114863.666667,141512785.666667,139955179.666667,147169926.666667
"sp|O94806|KPCD3_HUMAN",27796384.3333333,32584378.6666667,31539200.3333333,38970714.6666667,37229819,51016743.6666667,43538380.6666667,43358380,40263550,41408893.3333333,37255600,59098003.3333333,33604643.6666667,38398360,38971559.6666667,51141246.6666667,37782410,57066724.3333333
"sp|O94854|K0754_HUMAN",10805590,11112660,5171389.5,2693155,23084700,NA,104892288,NA,NA,NA,NA,NA,9187533,13542811.5,14034536.5,NA,7699650.5,NA
"sp|O94880|PHF14_HUMAN",35252292,112035230,142675153.333333,145385245.333333,151690200,158298166.666667,152993713.333333,159142964.333333,165896126.666667,155824696.666667,160040960,183320113.333333,158443393.333333,160805736.666667,158853266.666667,163638136.666667,163039246.666667,164112742.333333
"sp|O94906|PRP6_HUMAN",5252302,24187706.6666667,25576976.6666667,46007210,42826920,46962410,24154460,25421965,23052180,38150290,42981230,17384015,45248360,43299300,52023810,55893205,37532236.6666667,34528490
"sp|O94913|PCF11_HUMAN",94812673,96467827.3333333,93616395.6666667,96424941.6666667,96088236,96673383.6666667,94706066.6666667,94216856.6666667,94412624.6666667,94636983.6666667,97952687.6666667,101693273.666667,90966657.6666667,94261586,97449529,105687650.666667,107126434.666667,100089132.666667
"sp|O94916|NFAT5_HUMAN",46073905,37960651,30059007,32532036.6666667,30078601.3333333,28978276.6666667,56268500,41752070,NA,42264265,22594928.5,29648390,38405172,39805685,30823707,18718583.6666667,42306391,74085970
"sp|O94986|CE152_HUMAN",8616502,11001307.5,9136479,9460159,7817449,9907204,NA,21342640,12000413,16049885,16523850,15274770.5,NA,71793666.6666667,192906900,70959012,191998700,194703400
"sp|O95071|UBR5_HUMAN",18192921,38478860,19457615,23497270,23492975,NA,37388500,20252536.6666667,34448775,25182570,50610100,38582945,44062510,19393998.5,31152040,31969837,37486170,24212564.5
"sp|O95104|SCAF4_HUMAN",72454006.6666667,84983766.6666667,122588841.333333,90519936.6666667,140947908.333333,115007610.333333,44126087.6666667,34195834.3333333,71572167,60648820,70438515,48870169.3333333,241942009,111687248.466667,35109785.3333333,119339012.666667,124902636.666667,75083735.3333333
"sp|O95163|ELP1_HUMAN",16320741.5,13992379.6666667,12386793,13493513.3333333,11407966.3333333,13016896.6666667,10538608,53419390,44082090,44003246.6666667,35392903.3333333,47465345,16500866.6666667,22190200,22050666.6666667,16520110,13976375,12939475
"sp|O95171|SCEL_HUMAN",12648165,18008887,12086207.6666667,12309918.3333333,13071834.3333333,13126678.3333333,20305430,14257338.5,22503240,23989340,18786610,16684600,11773902.6666667,12255429,14525693.3333333,13917647,13552259.3333333,14009562.3333333
"sp|O95197|RTN3_HUMAN",79879980,114938700,64068226,81436860,88638020,84452050,72975100,69363000,85139540,87031120,86581845,76620880,87988380,59462406.2,87578195,70603940,82937633.3333333,82762805
"sp|O95202|LETM1_HUMAN",7539170.66666667,17324887.3333333,26048540,6877260,3850658.5,7806154,NA,NA,NA,43911610,NA,NA,6274190,7353625,24497650,6451581,4350291,7196394
"sp|O95218|ZRAB2_HUMAN",1934940622,2150985993.33333,2132756123.33333,2260670033.33333,2331757673.33333,2402076110,973994553.333333,450666913.333333,1943240093.33333,1011413110,1019699773.33333,1022073006.66667,2088754350,2126894100,2162994196.66667,2188294200,2227926686.66667,2269325673.33333
"sp|O95235|KI20A_HUMAN",91391045.5,100340631.5,96734613,95400246.5,99993324.5,100939543,81508695,54396113.6666667,80747355,80004628,120644290,98216725,66693902.6666667,100680641.333333,105733179,98676905,69942748.3333333,96556833.5
"sp|O95239|KIF4A_HUMAN",50173316.3333333,33136610,27272553.3333333,30704964.3333333,27027666.6666667,27644563.3333333,26443583.3333333,31339166.6666667,27618771.6666667,36998320,29854736.6666667,27887980,33773976.6666667,71266464.6666667,61444473,32094023.3333333,31665253.3333333,32134976.6666667
"sp|O95251|KAT7_HUMAN",5653006,10784778,NA,14269438.3333333,14420862.5,23454809,67397400,NA,41557480,19834650,2194451,12981625,20546829.5,40752900,23553660,NA,8486438,15197939
"sp|O95297|MPZL1_HUMAN",44984424.6666667,54917771,49987412.6666667,42436942.3333333,42057819,59097149,38632740.3333333,43378087,41956748.3333333,36409834.3333333,39296247.6666667,47002603.3333333,38530082,46757756.3333333,46494683,49395109.6666667,41066566.6666667,31124010
"sp|O95347|SMC2_HUMAN",8892430,15618570,7865147,5244258.25,7742179.5,24951540,32555748,82939750,42910850,NA,81863060,69659330,4365157,10226503.3333333,2977290,11692351,11243173,2120406.5
"sp|O95359|TACC2_HUMAN",25725236.6666667,140029576.666667,152023080,144930325.333333,138381163.333333,143203858.333333,133173820,139215826.666667,150130490,140503846.666667,172562800,169312600,158998286.666667,174764973.333333,145778966.666667,148437046.666667,142037040,165294706.666667
"sp|O95391|SLU7_HUMAN",108730475.066667,111413800.1,170817475,180926145,182248210,126082041.533333,13419590,188716715,179091230,15308760,189083595,194301095,172709565,193858120,198406550,197578220,206367205,200495835
"sp|O95402|MED26_HUMAN",71223490,45032655,7871103,12179606,23586055,24228355,71760930,68148168,68959171,149794520,77086297,148990450,36976505,32512327.5,33100631.5,25432872.5,34633820,56024150
"sp|O95425|SVIL_HUMAN",58768118.3333333,77523358.6666667,78303459.6666667,75749666.6666667,75820480,76442270,74342393.3333333,77250820,72632576.6666667,80758540,84394816.6666667,89197316.6666667,74503450,76304433.3333333,76879456.6666667,75931850.3333333,77551033.3333333,76129203.3333333
"sp|O95453|PARN_HUMAN",342098865,244269183.333333,239669253.333333,248772944.666667,234417720,247670826.666667,237760920,263014653.333333,246116436.666667,259130026.666667,257790980,293962643.333333,215804243.333333,227663073.333333,244181823.333333,252209916.666667,245953663.333333,240128016.666667
"sp|O95466|FMNL1_HUMAN",56736199.3333333,93039434,92650034.3333333,80526113.3333333,91141049.6666667,96336519,121564170,139332565,124588285,126059315,133267680,150191325,75293235,75062251.6666667,79732629.6666667,88037188.3333333,78621727.3333333,133461040
"sp|O95573|ACSL3_HUMAN",6376388,20906460,24012970,10275861.5666667,35191220,31846440,31481910,24650800,28326660,30196220,NA,33248960,31985430,36394420,37853500,32955410,34997980,34001140
"sp|O95613|PCNT_HUMAN",NA,NA,NA,14600099.3333333,14432235,13546080,19517410,19600679,38876380,35631300,33473140,23716110,19620267.6666667,11884519.6666667,22896005.5,18608200,20343950,25314920
"sp|O95628|CNOT4_HUMAN",34641380,33114943.3333333,34804466.6666667,29657716.6666667,42729160,25482163.3333333,36154193.3333333,33512280,56873772.3333333,41845090,46302360,43974190,38763090,38493423.3333333,30422233.3333333,27109416.6666667,42022973.3333333,41388106.6666667
"sp|O95684|CEP43_HUMAN",30585651.5,263264995,272107765,264565865,178423608.666667,265957470,151117894.666667,49727035,444022970,429659760,458734670,474894700,442792550,236210484.5,234438569,246387139,226645928,248831171.5
"sp|O95747|OXSR1_HUMAN",14774243,21419899,11700986,70943522.3333333,123186524,142680079,185080601.5,121874227,126215539,196911935,123891427.666667,178072850,171429864.666667,176742097,184432394.333333,183227687,172981629.333333,168494250.666667
"sp|O95785|WIZ_HUMAN",345427823.333333,465318985,475538000,449084110,469005763.333333,512391406.666667,414960993.333333,372802493.333333,428311243.333333,425346613.333333,436281266.666667,274219253.333333,414433623.333333,461563123.333333,555179013.333333,537880996.666667,511347563.333333,473624400
