"ProteinName","sumIntensity_1","sumIntensity_2","sumIntensity_3","sumIntensity_4","sumIntensity_5","sumIntensity_6","sumIntensity_7","sumIntensity_8","sumIntensity_9","sumIntensity_10","sumIntensity_11","sumIntensity_12"
"sp|Q53GS9|SNUT2_HUMAN",-42494000,-49646647.0238126,-36048822.1218163,-39012690.1353495,-54642399.6585121,-37750189.1431195,-47820000,-30740459.8322532,-40435800.5333533,-35342005.5932989,-40017683.7555673,-46337582.2112644
"sp|Q53H12|AGK_HUMAN",-51233333.3333333,-58361816.4865981,-44683176.6501837,-46989460.0299923,-60816849.2518137,-45386666.6666667,-59898108.8967222,-35453987.4204076,-40133333.3333333,-40068141.0466565,-46436666.6666667,-51816666.6666667
"sp|Q53H82|LACB2_HUMAN",-8100000,-12723484.7180458,-12822500,-4225000,-18589927.0339731,-3271299.50342238,-14945169.5055626,-14780033.8979699,-13414071.8753623,-8725000,-7680800.19252346,-23780723.0874289
"sp|Q53HC9|EIPR1_HUMAN",-31750000,-28242378.7849847,-23910000,-22750000,-40497378.7849847,-27300000,-33550000,-23850000,-26550000,-26450000,-25357621.2150153,-38700000
"sp|Q53SF7|COBL1_HUMAN",-49812000,-58656472.9936361,-41296000,-46844013.4345022,-60276928.3963785,-48067407.8843288,-54471255.8097848,-31942596.2590329,-42311134.8017837,-37247834.6944345,-47765271.0800444,-47389814.536411
"sp|Q53T59|H1BP3_HUMAN",-44994000,-51773072.2239315,-36012657.2638077,-37788000,-55039022.6581398,-43087997.0924337,-48155534.7800808,-28492473.1172227,-39290000,-35249992.6034315,-43568122.7510714,-46299985.5037648
"sp|Q587I9|SFT2C_HUMAN",-47250000,-49400000,-35110000,-46200000,-53555000,-41900000,-46300000,-26800000,-28600000,-29200000,-42300000,-35650000
"sp|Q5BKZ1|ZN326_HUMAN",-567883.333333332,-6444855.33049477,3871300,7649256.00343548,-4056561.51335745,5025509.87184957,4534748.23682872,3113749.86243636,-3807032.9457551,1834972.12460091,-7539285.70690564,-3798333.33333334
"sp|Q5H9R7|PP6R3_HUMAN",-45350000,-54600000,-40560000,-41900000,-57705000,-45800000,-47350000,-29830000,-41550000,-36700000,-45050000,-46800000
"sp|Q5HYI8|RABL3_HUMAN",-65580000,-79626000,-56300000,-61620000,-83645000,-65320000,-69690000,NA,-60407000,NA,-65910000,-69790000
"sp|Q5JPH6|SYEM_HUMAN",-57290000,-71220000,NA,-56770000,-74555000,-60780000,-62630000,-41300000,-50500000,-47910000,-57630000,-56250000
