"","sumIntensity_1","sumIntensity_2","sumIntensity_3","sumIntensity_4","sumIntensity_5","sumIntensity_6","sumIntensity_7","sumIntensity_8","sumIntensity_9","sumIntensity_10","sumIntensity_11","sumIntensity_12","sumIntensity_13","sumIntensity_14","sumIntensity_15","sumIntensity_16","sumIntensity_17","sumIntensity_18"
"sp|Q07653|HBT1_YEAST",41419446.4786693,16803909.0895565,39774466.4786693,40621536.4786694,42988746.4786693,44257006.4786694,10943642.2606654,13916942.4746497,931965.760665353,13097283,1086536.26066534,3385889.76066534,38212653.3333333,37555818.3333333,37033736.6666667,40673060,39510676,47471171
"sp|Q07657|SHS1_YEAST",-26956970.7169218,12773411.9970022,15543712.0327148,26011215.858461,-5236546.0597097,-4397655.0597097,49507161,52303200,46606815.3333333,52829993.3333334,44455361.3333333,63216591.3333334,172181248.403195,169792477.334107,183501329.631971,158564709.439567,177545969.973382,181796632.255047
"sp|Q07866|KLC1_HUMAN",83345141.2606055,86750436.6666667,78317335.7090353,80037331.550632,90195496.6666666,87191670,65008651.5647817,64209813.9255492,65203133.9255492,67736778.9255492,59937693.9255492,68010033.9255492,41212502.6169646,59944588.9255492,48801002.6169646,58706328.9255492,40158603.9255492,49679411.4255492
"sp|Q07878|VPS13_YEAST",18089879.664781,37443229.664781,40339429.664781,44656389.664781,45723109.664781,44482009.664781,42502859.664781,42942009.664781,45762939.664781,34599709.664781,55374529.664781,44685544.0000007,73950830.0000003,81206925.0000002,72344869.9999999,80110144.9999998,82417915.0000004,82190890
"sp|Q07896|NOC3_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14245190,11595540,8850645,18197050,11820400,6671970
"sp|Q07912|ACK1_HUMAN",NA,8967376,19779200,16940448,11280260,27648910,7435394,13652440,12950940,11628750,23573700,12166650,12256010,NA,18244382,22058230,14543110,24169040
"sp|Q07955|SRSF1_HUMAN",4510918,NA,NA,7263490,3699837,NA,18745000,21237110,5824944,5272261,20718450,3686055,47131620,46391880,46946340,49267690,49176370,59207480
"sp|Q07960|RHG01_HUMAN",76800645,92391945,89910955,80063515,94187647.171637,103261687.171637,94472180,97858685,100742545,96098280,101623420,85656045,80699340,78667570,77314775,84715745,90105160,104873310
"sp|Q08001|LAM6_YEAST",NA,NA,NA,NA,NA,NA,25285629,19313920,16155440,18316880,18332290,18635590,34095610,29418820,31004290,36506480,41861090,32152640
"sp|Q08050|FOXM1_HUMAN",31750973.5674264,34667797.2823735,32683504.7992874,34495296.6666667,40615053.3333333,38589570,38637380,45275838.1102982,44429260,37645880,40873160,47241843.3333333,32375980.1228737,36489618.9685452,35003686.6666667,38909643.3333334,44617583.3333333,40654663.3333333
"sp|Q08157|YOL19_YEAST",NA,NA,NA,NA,NA,NA,NA,4631822,NA,NA,NA,NA,26969671,38724934.4,25255900,15971820,35242860,21398860
"sp|Q08208|NOP12_YEAST",-1117959321.69258,-189633074.812296,-157628064.812294,-152375349.812294,461145179.116723,-147852724.812295,607285390,615582950,612061915.187705,584950515.187705,643887396.666667,632647540,924647090.445828,922170675.514665,930770066.970964,934471265.392317,932878843.577255,958809928.186065
"sp|Q08211|DHX9_HUMAN",27493598.8353594,42882516.6666666,103831244.429296,49548928.3333333,44076795.4292961,40322859.8348324,38846051.4980132,22683108.8104726,33997800.9980132,24934056.5926926,34660145.9980132,33134950.9980132,32592255.9980132,43770890.9980132,31196097.9980132,42865920.9980132,32676590.9980132,39952990.9980132
"sp|Q08229|NBA1_YEAST",NA,NA,NA,NA,NA,NA,4820520,7067177,NA,NA,NA,NA,20655043,20552379,25316109,9436071,18617751,20022466
"sp|Q08236|AVO1_YEAST",NA,1958767,2055878,1852033,1794932,2156777,8125993,7377288,6957524,7886858,8228586,6610229,17747380,18809980,17418520,16670430,17685730,16039130
"sp|Q08245|ZEO1_YEAST",1491309969.5737,1366104100.31694,1492155920.3515,1494957184.9729,1364223794.00164,1491557014.50798,1718312454.92752,1815506832.14083,1808301439.97306,1883751785.83021,1877738188.2406,1893287496.45705,2060229480.29624,2033339533.45601,2126309621.62392,2094408648.3975,2039593790.784,2098482659.50412
