"","protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","mean_BaP","mean_Control","ngood_BaP","ngood_Control"
"2923","sp|Q6IBW4|CNDH2_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2924","sp|Q6IEG0|SNR48_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2925","sp|Q6IN84|MRM1_HUMAN",-0.369174819017263,23.5271987186649,-2.03481088442936,0.0706548763836779,0.625715412017547,-4.20496933559467,FALSE,23.7117861281735,23.3426113091563,5,5
"2926","sp|Q6IN85|P4R3A_HUMAN",-1.08167655937446,23.2764443482651,-2.21937744780908,0.0473678469101042,0.566612125267062,-3.95989795087951,FALSE,23.8172826279523,22.7356060685779,6,6
"2927","sp|Q6IPR3|TYW3_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2928","sp|Q6IQ23|PKHA7_HUMAN",-0.208161278422422,23.4345574834994,-1.46678014349406,0.169191597909586,0.728975908060975,-5.03437342459035,FALSE,23.5386381227107,23.3304768442882,6,6
"2929","sp|Q6IQ49|SDE2_HUMAN",0.398418688604608,23.8548354198798,0.914412409580732,0.418712804993206,0.869540163266577,-5.04364593432401,FALSE,23.5560214034264,23.954440092031,1,3
"2930","sp|Q6JQN1|ACD10_HUMAN",-0.529591263180198,23.4144546017714,-1.77337367737491,0.102570729779267,0.647375369583433,-4.62478270628715,FALSE,23.6792502333615,23.1496589701813,6,6
"2931","sp|Q6KB66|K2C80_HUMAN",-2.07530167564945,24.1730608474962,-1.02992686490879,0.36850077860885,0.840504986936083,-4.95608674282413,FALSE,24.6918862664085,22.6165845907591,3,1
"2932","sp|Q6KC79|NIPBL_HUMAN",-0.523052048996199,20.6826421217514,-0.732824374004893,0.478309341695476,0.885219343907569,-5.77273870829271,FALSE,20.9441681462495,20.4211160972533,6,6
"2933","sp|Q6L8Q7|PDE12_HUMAN",-0.724312052129475,24.4493866011076,-2.61086741286714,0.0234250962847804,0.492020929976098,-3.333873325281,FALSE,24.8115426271724,24.0872305750429,6,6
"2934","sp|Q6N063|OGFD2_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2935","sp|Q6N069|NAA16_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2936","sp|Q6NUK1|SCMC1_HUMAN",-0.394545049075229,23.9203215034938,-0.68881937971951,0.504570711764798,0.892254551047638,-5.80342551253539,FALSE,24.1175940280315,23.7230489789562,6,6
"2937","sp|Q6NUM9|RETST_HUMAN",-0.284314473788002,22.6862997650132,-0.448770630668559,0.662698141783289,0.926559392469901,-5.89437821414036,FALSE,22.815533616735,22.531219142947,6,5
"2938","sp|Q6NUQ1|RINT1_HUMAN",-0.372911475579365,22.3862385566543,-0.46402153914408,0.655763340065462,0.924528107053969,-5.74233795007618,FALSE,22.572694294444,22.1997828188646,4,4
"2939","sp|Q6NUQ4|TM214_HUMAN",-0.287718052773106,22.9044754635696,-0.236855326134737,0.825893197852384,0.964853480085278,-5.51469360397842,FALSE,23.0483344899561,22.760616437183,2,2
"2940","sp|Q6NVY1|HIBCH_HUMAN",0.222486717045299,27.1688096531041,2.16396525872417,0.05225159534271,0.585795697190418,-4.04590205093805,FALSE,27.0575662945814,27.2800530116267,6,6
"2941","sp|Q6NW29|RWDD4_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2942","sp|Q6NW34|NEPRO_HUMAN",NA,24.897780542579,NA,NA,NA,NA,NA,24.897780542579,NA,3,0
"2943","sp|Q6NXE6|ARMC6_HUMAN",1.23425250792655,25.8266214810393,2.0396336633858,0.0649952624447229,0.606952545732211,-4.23576023667326,FALSE,25.209495227076,26.4437477350025,6,6
"2944","sp|Q6NXT4|ZNT6_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2945","sp|Q6NYC1|JMJD6_HUMAN",0.270071343160453,24.8120276041168,1.72902475195398,0.110473739421783,0.654684818217371,-4.68683593352347,FALSE,24.6769919325366,24.947063275697,6,6
"2946","sp|Q6NZI2|CAVN1_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2947","sp|Q6NZY4|ZCHC8_HUMAN",0.0772904158676693,24.0115518922099,0.456328441221003,0.656635496028659,0.924528107053969,-5.93594022419019,FALSE,23.9729066842761,24.0501971001438,6,6
"2948","sp|Q6P0Q8|MAST2_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2949","sp|Q6P179|ERAP2_HUMAN",1.38918040409515,21.9476643337809,1.61157013571847,0.174092289302507,0.729635862087173,-4.56617299807959,FALSE,21.3919921721428,22.781172576238,3,2
"2950","sp|Q6P1A2|MBOA5_HUMAN",-1.09921320506722,22.8460179424555,-4.75216739811838,0.000890521499002185,0.291756284282061,-0.332495508387626,FALSE,23.2857032244824,22.1864900194152,6,4
"2951","sp|Q6P1J9|CDC73_HUMAN",-0.127886260629726,24.3434713908738,-0.34133321681899,0.738996423188817,0.945966890843774,-5.9823333034804,FALSE,24.4074145211886,24.2795282605589,6,6
"2952","sp|Q6P1L8|RM14_HUMAN",-0.0123020695369568,24.2614481180186,-0.0465829475661605,0.964483978350646,0.990386892954398,-5.66869422763012,FALSE,24.2655488078642,24.2532467383273,4,2
"2953","sp|Q6P1M3|L2GL2_HUMAN",-0.0337983228462168,24.0470398823405,-0.220485301204228,0.829351451412258,0.964853480085278,-6.01692181973787,FALSE,24.0639390437636,24.0301407209174,6,6
"2954","sp|Q6P1N0|C2D1A_HUMAN",0.275481800250166,21.0895339679921,0.574562382596,0.600264213653304,0.907919849481917,-5.3739530260232,FALSE,20.951793067867,21.2272748681171,2,2
"2955","sp|Q6P1N9|TATD1_HUMAN",-0.509755711258355,24.6762171003504,-1.91441610224769,0.080719351239763,0.630979774737455,-4.42199510106208,FALSE,24.9310949559795,24.4213392447212,6,6
"2956","sp|Q6P1Q9|MET2B_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2957","sp|Q6P1X6|CH082_HUMAN",-0.221709961065688,24.171812355501,-1.13742876071105,0.278459404463859,0.793511997552857,-5.4143661655866,FALSE,24.2826673360339,24.0609573749682,6,6
"2958","sp|Q6P2D8|XRRA1_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2959","sp|Q6P2E9|EDC4_HUMAN",-0.126085535574393,25.9944431697308,-0.378682083327302,0.711808982750202,0.937168473611493,-5.96869231411022,FALSE,26.057485937518,25.9314004019436,6,6
"2960","sp|Q6P2H3|CEP85_HUMAN",-0.260840359514301,21.3277608208218,-0.603742529541184,0.623504906610401,0.911790290806616,-5.07368964426035,FALSE,21.4581810005789,21.1973406410646,1,1
"2961","sp|Q6P2I3|FAH2B_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2962","sp|Q6P2Q9|PRP8_HUMAN",0.0157676772104322,27.4351737718113,0.0653153913426429,0.949042398084269,0.987463786543583,-6.03963036038428,FALSE,27.4272899332061,27.4430576104165,6,6
"2963","sp|Q6P3W7|SCYL2_HUMAN",-0.122213810940626,24.1769184612419,-0.19732632126722,0.847010151284882,0.968579570893548,-6.02186868672354,FALSE,24.2380253667122,24.1158115557716,6,6
"2964","sp|Q6P3X3|TTC27_HUMAN",0.197481847952296,24.8919994496272,0.715972479318348,0.488265109195833,0.88559662574374,-5.78469472338114,FALSE,24.793258525651,24.9907403736033,6,6
"2965","sp|Q6P4A7|SFXN4_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2966","sp|Q6P4E1|GOLM2_HUMAN",1.30043839680275,23.2263360074278,3.01000185960535,0.130747633567135,0.685902688728049,-4.00284747619682,FALSE,22.5761168090264,23.8765552058291,1,1
"2967","sp|Q6P4I2|WDR73_HUMAN",0.160638010245189,26.5276321419152,0.136020146780628,0.89463774835286,0.975396395101397,-5.92760960155187,FALSE,26.431249335768,26.5918873460132,4,6
"2968","sp|Q6P587|FAHD1_HUMAN",0.176301893797318,27.2098723888871,0.753178877075722,0.466453531689554,0.885219343907569,-5.75796227866934,FALSE,27.1217214419884,27.2980233357857,6,6
"2969","sp|Q6P5W5|S39A4_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2970","sp|Q6P5Z2|PKN3_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2971","sp|Q6P6B1|ERIC5_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2972","sp|Q6P6C2|ALKB5_HUMAN",-0.716197781497263,23.0636721363238,-2.05082306268499,0.0660319130180223,0.609376270661078,-4.19751499689023,FALSE,23.454325471686,22.7381276901887,5,6
"2973","sp|Q6P988|NOTUM_HUMAN",1.61224941172897,23.0463190318396,2.78938982505491,0.0345307043615401,0.520562193833902,-3.30479719554204,FALSE,22.2401943259751,23.8524437377041,3,3
"2974","sp|Q6P996|PDXD1_HUMAN",-0.0202086804383189,27.2468193883102,-0.15659092425257,0.878277398174668,0.971900228455474,-6.02924741835172,FALSE,27.2569237285294,27.236715048091,6,6
"2975","sp|Q6P9B6|MEAK7_HUMAN",3.33813646350982,21.9519453070816,6.3950355122182,0.0128092008737479,0.45472663101805,-2.96994198104398,FALSE,19.726520998075,23.0646574615848,1,2
"2976","sp|Q6P9B9|INT5_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2977","sp|Q6PCB0|VWA1_HUMAN",-0.0816366565781404,23.2937026650937,-0.253753271248858,0.804157371780785,0.961720964747377,-6.00886526533338,FALSE,23.3345209933828,23.2528843368047,6,6
"2978","sp|Q6PCB5|RSBNL_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2979","sp|Q6PD62|CTR9_HUMAN",-0.18607824353439,25.0896379128332,-0.566435965767715,0.581962618701521,0.907778487945457,-5.87950446238266,FALSE,25.1826770346004,24.996598791066,6,6
"2980","sp|Q6PD74|AAGAB_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2981","sp|Q6PGP7|TTC37_HUMAN",-0.368635503046037,23.257002808729,-2.34559849249756,0.0378168054964012,0.535031306245479,-3.76123266666939,FALSE,23.441320560252,23.072685057206,6,6
"2982","sp|Q6PI48|SYDM_HUMAN",0.622845198726837,26.0141468493289,0.756161647890658,0.464731820058103,0.885219343907569,-5.75576626276932,FALSE,25.7027242499655,26.3255694486924,6,6
"2983","sp|Q6PI98|IN80C_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2984","sp|Q6PIJ6|FBX38_HUMAN",NA,21.2103424843393,NA,NA,NA,NA,NA,NA,21.2103424843393,0,2
"2985","sp|Q6PIU2|NCEH1_HUMAN",0.42305351988233,23.7706384370358,1.08169812141215,0.306018362492517,0.80625714479257,-5.38875771592471,FALSE,23.5591116770946,23.982165196977,5,5
"2986","sp|Q6PJG6|BRAT1_HUMAN",0.613095586545613,22.0722151544296,0.740057562167976,0.475453424974191,0.885219343907569,-5.72274283527774,FALSE,21.7377993799502,22.3508949664958,5,6
"2987","sp|Q6PJI9|WDR59_HUMAN",-0.105105850852526,23.0020869460864,-0.380001357904425,0.713240624232147,0.937168473611493,-5.82728462673106,FALSE,23.0488006575764,22.9436948067239,5,4
"2988","sp|Q6PJT7|ZC3HE_HUMAN",0.309825028466986,23.3668490847005,1.81256174749482,0.0984934924892708,0.647375369583433,-4.53943235312348,FALSE,23.2260195263064,23.5358445547734,6,5
"2989","sp|Q6PK04|CC137_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2990","sp|Q6PKC3|TXD11_HUMAN",-0.819235643945244,22.444268529688,-2.1493390689761,0.0584681658404141,0.600414824124497,-4.04049755956948,FALSE,22.8538863516606,22.0346507077154,5,5
"2991","sp|Q6PKG0|LARP1_HUMAN",-0.203254292016348,27.3551942480607,-0.231546406594822,0.820951117307517,0.964853480085278,-6.01436731368243,FALSE,27.4568213940689,27.2535671020525,6,6
"2992","sp|Q6PL18|ATAD2_HUMAN",-0.35615590206856,23.0946236824362,-2.62043348360681,0.0230215948167006,0.492020929976098,-3.3182694504225,FALSE,23.2727016334705,22.9165457314019,6,6
"2993","sp|Q6PL24|TMED8_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2994","sp|Q6PUV4|CPLX2_HUMAN",-0.369057409814354,23.5754025979413,-0.498744968509693,0.637193745066971,0.916690544316106,-5.59389926718494,FALSE,23.7599313028484,23.3908738930341,3,3
"2995","sp|Q6Q0C0|TRAF7_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2996","sp|Q6Q788|APOA5_HUMAN",-1.67846642733489,22.5852022595694,-1.12700048506594,0.290472543926722,0.793511997552857,-5.29169884334629,FALSE,23.3311873383849,21.6527209110501,5,4
"2997","sp|Q6QNY0|BL1S3_HUMAN",0.0929604572668926,23.9400012143718,0.131801676988885,0.900801141623324,0.976922056030026,-5.44315361570618,FALSE,23.8656328485582,23.9585933058251,1,4
"2998","sp|Q6RFH5|WDR74_HUMAN",0.110342508807261,25.3940484226288,0.715516128575643,0.488536466361734,0.885723857052864,-5.78501497763747,FALSE,25.3388771682251,25.4492196770324,6,6
"2999","sp|Q6RW13|ATRAP_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3000","sp|Q6UB28|MAP12_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3001","sp|Q6UB35|C1TM_HUMAN",-0.0568407686603786,25.3508845590636,-0.666397164404051,0.518277937536653,0.893012325719193,-5.81839212018127,FALSE,25.3793049433938,25.3224641747334,6,6
"3002","sp|Q6ULP2|AFTIN_HUMAN",-0.30041972281771,23.3311512589006,-1.50845523553575,0.160862623917698,0.718171673920596,-4.94405331555069,FALSE,23.4950165622557,23.194596839438,5,6
"3003","sp|Q6UN15|FIP1_HUMAN",0.0588385587647968,25.558374449118,0.233092891119111,0.819778470956267,0.964853480085278,-6.01400029534141,FALSE,25.5289551697356,25.5877937285004,6,6
"3004","sp|Q6UW63|PLGT2_HUMAN",NA,21.7997811319649,NA,NA,NA,NA,NA,NA,21.7997811319649,0,2
"3005","sp|Q6UW68|TM205_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3006","sp|Q6UWE0|LRSM1_HUMAN",-1.71667307443301,23.7738875862816,-1.13981031577973,0.277505605796562,0.793511997552857,-5.41187941044655,FALSE,24.6322241234981,22.9155510490651,6,6
"3007","sp|Q6UWM9|UD2A3_HUMAN",-0.967622257244211,22.4677254872599,-1.27955782880864,0.262408625803922,0.789832546661497,-4.77322335124906,FALSE,22.6612499387087,21.6936276814645,4,1
"3008","sp|Q6UWP2|DHR11_HUMAN",0.162281920453824,24.615862630185,0.52387663169222,0.611220445285988,0.907919849481917,-5.85768549046682,FALSE,24.5273452190283,24.6896271394822,5,6
"3009","sp|Q6UX04|CWC27_HUMAN",-0.249209526269292,23.3913455694815,-1.25194183212221,0.235408781922805,0.769316598384697,-5.29028040790043,FALSE,23.5159503326161,23.2667408063468,6,6
"3010","sp|Q6UXH1|CREL2_HUMAN",0.0180461223534316,25.2339067281323,0.0861018002674482,0.932863549660479,0.980916656417102,-6.0380156639006,FALSE,25.2248836669556,25.242929789309,6,6
"3011","sp|Q6UXN9|WDR82_HUMAN",-0.177686743544905,26.7997244408559,-0.760564751077284,0.462197607087282,0.885219343907569,-5.75251027992209,FALSE,26.8885678126283,26.7108810690834,6,6
"3012","sp|Q6UXV4|MIC27_HUMAN",0.447615055553792,23.1967898965555,0.56304879519748,0.586413123229791,0.907778487945457,-5.77676596320667,FALSE,23.017743874334,23.4653589298878,6,4
"3013","sp|Q6VN20|RBP10_HUMAN",-0.0361791819862646,23.1813688187378,-0.131865634844459,0.899065361004577,0.976613555691757,-5.77328145509214,FALSE,23.1968741824462,23.1606950004599,4,3
"3014","sp|Q6WCQ1|MPRIP_HUMAN",0.134928409117733,23.3853752007457,0.472134711410228,0.650222099406728,0.921773174111918,-5.70954318487125,FALSE,23.3347770473265,23.4697054564442,5,3
"3015","sp|Q6WKZ4|RFIP1_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3016","sp|Q6Y7W6|GGYF2_HUMAN",0.0500054739064578,25.9129148420449,0.2174909055026,0.831629401361402,0.964853480085278,-6.01759205030374,FALSE,25.8879121050916,25.9379175789981,6,6
"3017","sp|Q6YHK3|CD109_HUMAN",-0.362060295229379,23.2212656334809,-0.723101325009869,0.484038114175301,0.88559662574374,-5.77966779902709,FALSE,23.4022957810956,23.0402354858662,6,6
"3018","sp|Q6YHU6|THADA_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3019","sp|Q6YN16|HSDL2_HUMAN",0.0457411498484449,27.0585519941008,0.421992101966725,0.680797236915468,0.932114305508945,-5.95115104681634,FALSE,27.0356814191765,27.081422569025,6,6
"3020","sp|Q6YP21|KAT3_HUMAN",-0.127006404746862,25.8363193157785,-0.916370511014531,0.378253002302087,0.848227058651954,-5.62659709904252,FALSE,25.8998225181519,25.7728161134051,6,6
"3021","sp|Q6ZMI0|PPR21_HUMAN",0.647023945793431,22.3872068922986,1.12167212656727,0.284833644764588,0.793511997552857,-5.43071553861925,FALSE,22.0636949194019,22.7107188651953,6,6
"3022","sp|Q6ZMK1|CYHR1_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3023","sp|Q6ZMR3|LDH6A_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3024","sp|Q6ZN17|LN28B_HUMAN",0.00158852112639949,25.3182465992231,0.0128313083152271,0.989981864840759,0.996256827913225,-6.04173519817422,FALSE,25.3174523386599,25.3190408597863,6,6
"3025","sp|Q6ZNA5|FRRS1_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3026","sp|Q6ZNW5|GDPP1_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3027","sp|Q6ZRI6|CO039_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3028","sp|Q6ZRP7|QSOX2_HUMAN",0.156055727091067,22.1223119061232,0.689517998417613,0.504147135211269,0.892254551047638,-5.80295189125541,FALSE,22.0442840425777,22.2003397696687,6,6
"3029","sp|Q6ZRV2|FA83H_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3030","sp|Q6ZS11|RINL_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3031","sp|Q6ZSR9|YJ005_HUMAN",0.282432585017058,23.0728279795369,0.91686159004533,0.378006228955589,0.848227058651954,-5.62616813555085,FALSE,22.9316116870284,23.2140442720455,6,6
"3032","sp|Q6ZSZ5|ARHGI_HUMAN",0.997435237745778,25.2658443362596,1.08971379118081,0.302646743348132,0.803335363651642,-5.38082750254372,FALSE,24.7671267173867,25.7645619551325,5,5
"3033","sp|Q6ZT12|UBR3_HUMAN",-0.932477325804862,22.517755042808,-1.83043363772359,0.102284550605181,0.647375369583433,-4.45810487695613,FALSE,22.9321894098324,21.9997120840275,5,4
"3034","sp|Q6ZU15|SEP14_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3035","sp|Q6ZUJ8|BCAP_HUMAN",2.51998554637309,24.5158814675188,1.13137322901511,0.353920250813186,0.828259938373018,-4.83288679624849,FALSE,22.8358911032701,25.3558766496432,1,2
"3036","sp|Q6ZVM7|TM1L2_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3037","sp|Q6ZWJ1|STXB4_HUMAN",-0.220265437124225,23.0536430262874,-0.688944080693125,0.509177389629635,0.89236369951926,-5.66273027894237,FALSE,23.1760127135786,22.9557472764544,4,5
"3038","sp|Q709C8|VP13C_HUMAN",-0.0826428643172189,23.9184293770311,-0.113833444895687,0.911329177068394,0.978779507745659,-6.03517232601131,FALSE,23.9597508091897,23.8771079448725,6,6
"3039","sp|Q709F0|ACD11_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3040","sp|Q70CQ2|UBP34_HUMAN",0.0099475272199327,22.4609332284001,0.0269461385076713,0.978963750088685,0.993635791535714,-6.04144701850693,FALSE,22.4559594647901,22.46590699201,6,6
"3041","sp|Q70IA6|MOB2_HUMAN",NA,23.0961733446818,NA,NA,NA,NA,NA,23.0961733446818,NA,4,0
"3042","sp|Q70UQ0|IKIP_HUMAN",-0.406266506409196,26.1747239781148,-0.41931477428091,0.68269739142362,0.932114305508945,-5.95228876929139,FALSE,26.3778572313194,25.9715907249102,6,6
"3043","sp|Q712K3|UB2R2_HUMAN",-0.0163289666580821,25.4276999042582,-0.0853550063995664,0.933444308441793,0.980916656417102,-6.03808134368152,FALSE,25.4358643875873,25.4195354209292,6,6
"3044","sp|Q71DI3|H32_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3045","sp|Q71RC2|LARP4_HUMAN",-0.0359291962182411,24.1874605525448,-0.113445236813599,0.911630163961199,0.978779507745659,-6.03521756140056,FALSE,24.2054251506539,24.1694959544357,6,6
"3046","sp|Q71UM5|RS27L_HUMAN",0.0978019871029199,28.2869724355623,0.327225923782934,0.749365158081929,0.945966890843774,-5.98712539812166,FALSE,28.2380714420109,28.3358734291138,6,6
"3047","sp|Q765P7|MTSS2_HUMAN",0.183441993189501,23.4174948272836,1.07028615099903,0.306398461335405,0.80625714479257,-5.4827699803799,FALSE,23.3257738306889,23.5092158238784,6,6
"3048","sp|Q76FK4|NOL8_HUMAN",0.51097382931212,23.7717510831654,0.409881823290951,0.690960999697682,0.932569956901165,-5.87025184963168,FALSE,23.5162641685093,24.0272379978214,5,5
"3049","sp|Q7KYR7|BT2A1_HUMAN",0.10027511075241,23.0130407428531,0.375204113135055,0.724453807602395,0.942604571772497,-5.38263528960558,FALSE,22.9929857207026,23.093260831455,4,1
"3050","sp|Q7KZ85|SPT6H_HUMAN",-0.148074199265521,25.5487317559587,-0.347853508385941,0.734222056978734,0.944669522116774,-5.98005153588377,FALSE,25.6227688555915,25.474694656326,6,6
"3051","sp|Q7KZF4|SND1_HUMAN",0.0337444430619239,28.9636459530501,0.278118702496278,0.785848838707547,0.955485730700978,-6.00225621914755,FALSE,28.9467737315192,28.9805181745811,6,6
"3052","sp|Q7KZI7|MARK2_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3053","sp|Q7KZN9|COX15_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3054","sp|Q7L014|DDX46_HUMAN",0.104012040810733,27.035825657631,0.313625599297664,0.759410212840649,0.948330340848488,-5.99155746530488,FALSE,26.9838196372256,27.0878316780364,6,6
"3055","sp|Q7L099|RUFY3_HUMAN",-0.0302222013563155,25.0949977236457,-0.0944630540943514,0.929865657094108,0.980893511269654,-5.54017831216982,FALSE,25.1101088243238,25.0798866229675,2,2
"3056","sp|Q7L0Y3|TM10C_HUMAN",-0.107717535241268,25.4753066820122,-0.649472444879564,0.528767654199136,0.894122675284906,-5.82938675012544,FALSE,25.5291654496328,25.4214479143916,6,6
"3057","sp|Q7L1Q6|BZW1_HUMAN",0.212193112058393,27.9387439087021,1.36221993154413,0.199163991085374,0.753576727979893,-5.1624880485796,FALSE,27.8326473526729,28.0448404647313,6,6
"3058","sp|Q7L1T6|NB5R4_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3059","sp|Q7L1V2|MON1B_HUMAN",-1.95149690526694,22.4748778071956,-2.64275994047624,0.0415744054807712,0.541642442254427,-3.45241100222704,FALSE,23.1253767756179,21.173879870351,4,2
"3060","sp|Q7L1W4|LRC8D_HUMAN",-0.480833184304265,19.3827878498273,-2.15145254357936,0.0789014121008853,0.630979774737455,-3.98846930773917,FALSE,19.5430655779288,19.0622323936245,4,2
"3061","sp|Q7L266|ASGL1_HUMAN",0.264713450040814,24.1370992308323,1.58415830664349,0.140202502560809,0.685902688728049,-4.8831640569206,FALSE,24.0047425058119,24.2694559558527,6,6
"3062","sp|Q7L273|KCTD9_HUMAN",NA,22.2018299368321,NA,NA,NA,NA,NA,22.2018299368321,NA,2,0
"3063","sp|Q7L2E3|DHX30_HUMAN",-0.406053474242018,26.9177238932222,-2.93324583554114,0.0130175698475378,0.454788432292551,-2.80346952990262,FALSE,27.1207506303432,26.7146971561011,6,6
"3064","sp|Q7L2H7|EIF3M_HUMAN",-0.0356396321776106,27.2594443259321,-0.415643152489144,0.685306929833553,0.932401106510184,-5.9538376114722,FALSE,27.2772641420209,27.2416245098433,6,6
"3065","sp|Q7L2J0|MEPCE_HUMAN",-0.119622106888062,23.9226024844731,-0.357225214749405,0.72738021524128,0.942956687435176,-5.97669798296977,FALSE,23.9824135379171,23.862791431029,6,6
"3066","sp|Q7L3T8|SYPM_HUMAN",-0.298770036397343,24.2433450851448,-1.02145507445259,0.328006991880411,0.817740683147322,-5.53040085128039,FALSE,24.3927301033435,24.0939600669462,6,6
"3067","sp|Q7L4I2|RSRC2_HUMAN",0.130158064325447,25.0684677977382,0.666814689955589,0.51802071035274,0.893012325719193,-5.81811758995302,FALSE,25.0033887655755,25.1335468299009,6,6
"3068","sp|Q7L523|RRAGA_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3069","sp|Q7L576|CYFP1_HUMAN",0.00544692955151229,24.6034117471691,0.0108814926903252,0.99150412609901,0.996256827913225,-6.04175893044328,FALSE,24.6006882823934,24.6061352119449,6,6
"3070","sp|Q7L592|NDUF7_HUMAN",0.047183336485807,24.4669662834986,0.135454252994062,0.894590239888802,0.975396395101397,-6.03240971965242,FALSE,24.4433746152557,24.4905579517415,6,6
"3071","sp|Q7L5D6|GET4_HUMAN",0.0688487076705954,25.1124475458061,0.452700835398429,0.659169623204342,0.924980771866597,-5.93760140838041,FALSE,25.0780231919708,25.1468718996414,6,6
"3072","sp|Q7L5N1|CSN6_HUMAN",-0.00553775087006348,25.69684823149,-0.0343449226130482,0.973189886041035,0.992545792749657,-6.04121426936757,FALSE,25.699617106925,25.6940793560549,6,6
"3073","sp|Q7L5Y9|MAEA_HUMAN",0.01535737906858,24.7351662305907,0.0267909967254511,0.97932344306961,0.993771737296547,-5.82279234316455,FALSE,24.72940721344,24.7447645925086,5,3
"3074","sp|Q7L7X3|TAOK1_HUMAN",NA,22.2767627847599,NA,NA,NA,NA,NA,NA,22.2767627847599,0,2
"3075","sp|Q7L8L6|FAKD5_HUMAN",-1.13938843491864,25.163698829632,-1.69526701310617,0.116850234911228,0.664356325508647,-4.73347908635746,FALSE,25.7333930470913,24.5940046121727,6,6
"3076","sp|Q7L9L4|MOB1B_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"3077","sp|Q7LBC6|KDM3B_HUMAN",0.203838642180816,22.8857092194772,0.524397006439634,0.609942591707162,0.907919849481917,-5.90241690463319,FALSE,22.7837898983867,22.9876285405676,6,6
"3078","sp|Q7LBR1|CHM1B_HUMAN",-0.257762268606078,25.9343615341396,-1.60156346856161,0.136293570024115,0.685902688728049,-4.86012009837983,FALSE,26.0632426684426,25.8054803998366,6,6
"3079","sp|Q7LG56|RIR2B_HUMAN",0.0113399625780527,24.579121352239,0.0212550792541455,0.98340580883497,0.995330321348988,-6.04158781640812,FALSE,24.5734513709499,24.584791333528,6,6
"3080","sp|Q7LGA3|HS2ST_HUMAN",-0.222041185533948,25.6304336295607,-1.76023931769325,0.104856573946612,0.647375369583433,-4.64325026597501,FALSE,25.7414542223277,25.5194130367937,6,6
