"","1_TechRep1","1_TechRep2","1_TechRep3","1_TechRep4","1_TechRep5","1_TechRep6","4_TechRep1","4_TechRep2","4_TechRep3","4_TechRep4","4_TechRep5","4_TechRep6","10_TechRep1","10_TechRep2","10_TechRep3","10_TechRep4","10_TechRep5","10_TechRep6"
"sp|P62316|SMD2_HUMAN",58802125,61382240,45448875,40152790,50671745,51837715,54622765,58485825,52736355,63604180,66134007.5,45052341,59262855,33951195,33146955,30851910,54033300,71312380
"sp|P62424|RL7A_HUMAN",7944880,11198188.5,10703477.6666667,11661716,9073468.66666667,10524285,12990690,12538458,9752280,8894600.33333333,8921324.33333333,12048630,11637380,15749700,13629590,14167000,13626690,16817280
"sp|P62495|ERF1_HUMAN",27895179.5,132817000,174012290,56198246.5,199451706,49893298,61870010,241999900,NA,41654710,38531110,35980640,23976500,25334600,NA,NA,NA,14517450
"sp|P62750|RL23A_HUMAN",10977710,9630335,6805031,5030168,NA,4641933,NA,35081894.5,10195437,12685340,10873106,8016875.5,NA,9348570,8908021,8799078,15209740,9471831
"sp|P62753|RS6_HUMAN",54665696.6666667,38343128.3333333,30696926.6666667,27356660,31938533.3333333,25395373.3333333,49421220,20330944,29687915,21022371.3333333,21628198,29669610,45826420,47952140,49887670,49902230,47858920,51838200
"sp|P62805|H4_HUMAN",28924664,48481088.3333333,50603363.3333333,48177732.6666667,50819686.6666667,57180340.3333333,38309883.3333333,38967403.3333333,36963176.6666667,36730276.6666667,32980835,32222275,32913950,29876940,32737760,46162580,48810875,35637330
"sp|P62820|RAB1A_HUMAN",18936180.5,34696920,32309130,36684360,36329500,37886080,32692270,36947330,38772840,35316200,38520590,36778970,18687180,29839960,26067440,25705140,35371180,33525910
"sp|P62826|RAN_HUMAN",32537488.6666667,13385463.6666667,20319646.5,14952750,134537110,23931081.5,50846593.3333333,48935765,40011130,15345870,55300485,29498230,39443570,39174505,23615880,57715815,85258865,52595135
"sp|P62829|RL23_HUMAN",10280849.5,25730935,34409085,35206000,29586430,33937135,40773600,37921550,40343975,36663730,68978510,64390240,56415710,69373300,55765220,56201140,70633050,70096140
"sp|P62851|RS25_HUMAN",11027688.5,9698781.5,10671283,9660027,9790166,10789112,8095830,10263123.5,10169991,9665002.5,10924660,13415300,12801240,12923090,11657070,12881880,11507910,14083710
"sp|P62899|RL31_HUMAN",313520194,479811285,457012063,461722980,480254755,520639688.5,462389461,483071283.5,455547397,481782241.5,474118455,486772245,450221925,463522125,443523021.5,457922444,461279958,492450073.5
"sp|P62910|RL32_HUMAN",4661703,12197560,NA,NA,NA,NA,7302853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp|P62913|RL11_HUMAN",4845539,20736990,22249300,27919810,7586596,2634082,NA,7498893,NA,NA,5353125,5227296,NA,NA,6441915,5169238,NA,5464155
"sp|P62937|PPIA_HUMAN",88675793.3333333,106597933.333333,104650280,102229650,104126080,112543416.666667,91139313.3333333,88920420,93969310,92448350,94149843.3333333,92615460,76701416.6666667,79197106.6666667,77413176.6666667,83371810,85581143.3333333,94685403.3333333
"sp|P63010|AP2B1_HUMAN",2542749.5,NA,1941287,NA,NA,NA,NA,2300528,2372780,NA,NA,NA,NA,2037923,NA,NA,NA,2003757
"sp|P63098|CANB1_HUMAN",8357473.5,7679483,6972334.5,8837500,6504586,8546166,4524288,NA,6057408,7048523,NA,7714141,8591026,6769524,8446773,9650195,7629299,9162365
"sp|P63104|1433Z_HUMAN",293610023.333333,341398216.666667,631087526.666667,77683513.3333333,464277710,271854070,945670153.333333,766803706.666667,742661716.666667,677866610,483216660,554635976.666667,521981503.333333,574190126.666667,624481446.666667,499315070,433936746.666667,407839816.666667
"sp|P63208|SKP1_HUMAN",26614386.6666667,26597910,23785763.3333333,29169763.3333333,26653520,8658778.33333333,91197957.3333333,27765763.3333333,23973841.6666667,14508495.3333333,9134574.5,33726495,9328054,9511149.5,9378541,7919909,7683676,8452534
"sp|P63244|RACK1_HUMAN",28176855,37048641.5,23303530,23085340,79845536.6666667,21384720,24918420,20809666.5,19864118,24371663.5,22057497,18018466.6666667,24436410,24355460,14813536,15527220,20506172.5,15009278.3333333
"sp|P63313|TYB10_HUMAN",21934589.5,37950250,57521372.5,53562200,27426815,42047650,43280571.5,38798415,49739830,48121470,49655040,49434390,69241430,51672805,43253395,52667245,46965465,43666740
"sp|P67809|YBOX1_HUMAN",179074566.666667,196667359,294504170,295573755.5,199880472.666667,208766247,278264545,279688945,194945553.333333,278728650,288428921,190990160,290083465.5,284546742.5,191203441.333333,297521126.5,206731146.666667,300862989.5
"sp|P67936|TPM4_HUMAN",35325890,33003785.3333333,40050143.3333333,51489356.6666667,45560500,30124316.6666667,23180098,34485275,87477750,NA,115693000,116419310,29750560,28627690,25306270,16102900.5,63593674,161517520
"sp|P68366|TBA4A_HUMAN",NA,40899950,44303760,53946980,53657100,67399123,38983475,55558790,41420760,39119345,46430145,46679480,40621725,61495350,63481300,56623550,59078260,56688970
