ProteinName,SampleID,Condition,Ibaq,IbaqNorm,IbaqLog,IbaqPpb
TBAL3_HUMAN,PXD010154-V133,lung,3.161715710143639,1.6422494366228272e-05,5.215439121554173,1642.2494366228273
LRC17_HUMAN,PXD010154-V133,lung,3.160865367921165,1.6418077542693777e-05,5.215322302510615,1641.8077542693777
CF089_HUMAN,PXD010154-V133,lung,3.1602780126356356,1.6415026718473043e-05,5.215241593960026,1641.5026718473043
S10A3_HUMAN,PXD010154-V299,lung,3.1596710631558595,1.923477837951968e-05,5.2840871867901615,1923.4778379519678
C1GLT_HUMAN,PXD010154-V299,lung,3.1595391790752148,1.9233975523458942e-05,5.28406905904119,1923.3975523458942
GLCI1_HUMAN,PXD010154-V299,lung,3.1561701849761254,1.9213466472496793e-05,5.283605726863841,1921.3466472496793
FURIN_HUMAN,PXD010154-V299,lung,3.156161490348645,1.921341354317936e-05,5.283604530466398,1921.3413543179358
NFAT5_HUMAN,PXD010154-V133,lung,3.156146715685573,1.639356805263856e-05,5.214673487855217,1639.356805263856
GCP6_HUMAN,PXD010154-V133,lung,3.1555425140971067,1.639042972582732e-05,5.214590340093318,1639.042972582732
RNF41_HUMAN,PXD010154-V299,lung,3.1553103398355273,1.9208232088793703e-05,5.28348739456425,1920.8232088793702
SL9B2_HUMAN,PXD010154-V299,lung,3.1547561844326197,1.9204858618533766e-05,5.283411114343338,1920.4858618533767
CDNF_HUMAN,PXD010154-V133,lung,3.154361323404651,1.638429441852247e-05,5.214427743445568,1638.429441852247
UXT_HUMAN,PXD010154-V299,lung,3.1535274204880364,1.919737840882763e-05,5.2832419255620895,1919.737840882763
SYDE1_HUMAN,PXD010154-V299,lung,3.152618258478838,1.9191843804304417e-05,5.283116700403463,1919.1843804304417
AFAP1_HUMAN,PXD010154-V299,lung,3.1522401773027715,1.9189542201547124e-05,5.283064614041701,1918.9542201547124
TMM51_HUMAN,PXD010154-V133,lung,3.1503646758581647,1.6363535144813773e-05,5.213877133567121,1636.3535144813773
PAR6G_HUMAN,PXD010154-V299,lung,3.150059891629287,1.917626951875981e-05,5.282764124993452,1917.626951875981
WWP2_HUMAN,PXD010154-V133,lung,3.1499942274550925,1.6361610972190373e-05,5.213826062286917,1636.1610972190374
RUSD3_HUMAN,PXD010154-V299,lung,3.1488898629532622,1.9169146865220508e-05,5.282602784762681,1916.9146865220507
ANR17_HUMAN,PXD010154-V299,lung,3.147532374943303,1.91608830363274e-05,5.282415519824329,1916.0883036327402
FNDC1_HUMAN,PXD010154-V133,lung,3.146909482137623,1.6345588275261973e-05,5.2134005553907,1634.5588275261973
SYT17_HUMAN,PXD010154-V299,lung,3.146557023349188,1.9154945496824104e-05,5.282280920586274,1915.4945496824105
F110C_HUMAN,PXD010154-V133,lung,3.1456003827637007,1.6338788588299575e-05,5.2132198533640794,1633.8788588299576
SIN3B_HUMAN,PXD010154-V133,lung,3.1436770722691123,1.6328798583296737e-05,5.2129542320214695,1632.8798583296737
ZDH13_HUMAN,PXD010154-V299,lung,3.143274063466453,1.9134960186799397e-05,5.281827562945607,1913.4960186799397
SOX9_HUMAN,PXD010154-V133,lung,3.1430632586735125,1.6325610330069758e-05,5.212869426273403,1632.5610330069758
