ProteinName,SampleID,Condition,Ibaq,IbaqNorm,IbaqLog,IbaqPpb
CLH2_HUMAN,PXD010154-V233,ovary,1.9216978496281876,1.0195067194416264e-05,5.008390092504353,1019.5067194416264
UNC5C_HUMAN,PXD010154-V233,ovary,1.9183881600330819,1.017750849869243e-05,5.0076414737076576,1017.7508498692431
CR2_HUMAN,PXD010154-V233,ovary,1.9178664820637394,1.0174740872162421e-05,5.007523357531361,1017.4740872162421
GREB1_HUMAN,PXD010154-V233,ovary,1.9148040353334133,1.0158493859032321e-05,5.00682932239679,1015.8493859032321
CC136_HUMAN,PXD010154-V233,ovary,1.9142604644655095,1.0155610085433741e-05,5.006706018216328,1015.5610085433741
CHRD_HUMAN,PXD010154-V233,ovary,1.912896684208734,1.0148374904648721e-05,5.006396502697573,1014.8374904648721
DZAN1_HUMAN,PXD010154-V233,ovary,1.9123995879732292,1.0145737690102197e-05,5.006283629791576,1014.5737690102197
UBP31_HUMAN,PXD010154-V233,ovary,1.9014546647349113,1.0087672251836775e-05,5.003790963579793,1008.7672251836775
ZN445_HUMAN,PXD010154-V233,ovary,1.898469369415811,1.007183454541519e-05,5.00310858280638,1007.1834545415189
MARK4_HUMAN,PXD010154-V233,ovary,1.8980956037542693,1.006985162909194e-05,5.003023071631935,1006.9851629091941
NOTC1_HUMAN,PXD010154-V233,ovary,1.8964619834905734,1.0061184882463814e-05,5.002649129588063,1006.1184882463814
SPKAP_HUMAN,PXD010154-V233,ovary,1.8964131518660756,1.0060925819004351e-05,5.0026379468813795,1006.0925819004351
SATB1_HUMAN,PXD010154-V233,ovary,1.892580838075422,1.004059447679394e-05,5.001759426987094,1004.059447679394
PROX1_HUMAN,PXD010154-V233,ovary,1.8892129304754712,1.0022726920615571e-05,5.00098589772431,1002.2726920615571
ATP9B_HUMAN,PXD010154-V233,ovary,1.88855846156818,1.0019254806366299e-05,5.000835421579323,1001.9254806366299
CETP_HUMAN,PXD010154-V233,ovary,1.8881407834274397,1.0017038923827163e-05,5.000739361342218,1001.7038923827163
PKN3_HUMAN,PXD010154-V233,ovary,1.886795277951848,1.0009900695131758e-05,5.000429769010764,1000.9900695131757
ZN672_HUMAN,PXD010154-V233,ovary,1.8850873491257203,1.000083972378862e-05,5.000036467209674,1000.083972378862
KIF23_HUMAN,PXD010154-V233,ovary,1.882788986205484,9.988646358211665e-06,4.999506637476086,998.8646358211665
XPO6_HUMAN,PXD010154-V233,ovary,1.8817409474848743,9.983086261872361e-06,4.999264823781968,998.3086261872361
DI3L1_HUMAN,PXD010154-V233,ovary,1.881674870586735,9.982735708107283e-06,4.999249573363926,998.2735708107283
ZFAT_HUMAN,PXD010154-V233,ovary,1.8803978449761276,9.9759607814914e-06,4.998954733131337,997.5960781491399
PIAS2_HUMAN,PXD010154-V233,ovary,1.8796162510719667,9.971814238696856e-06,4.998774179593034,997.1814238696855
PADI3_HUMAN,PXD010154-V233,ovary,1.876229839097207,9.953848512379719e-06,4.997991026930589,995.3848512379719
SHPRH_HUMAN,PXD010154-V233,ovary,1.875922530201535,9.952218165110805e-06,4.997919887731115,995.2218165110804
VS10L_HUMAN,PXD010154-V233,ovary,1.8754009571035761,9.949451094948595e-06,4.997799121649182,994.9451094948595
LGI4_HUMAN,PXD010154-V233,ovary,1.8752155221171265,9.948467317947743e-06,4.9977561775668535,994.8467317947743
CFA91_HUMAN,PXD010154-V233,ovary,1.8750916890414882,9.947810353832771e-06,4.997727497238326,994.7810353832771
SO2A1_HUMAN,PXD010154-V233,ovary,1.8740649536319185,9.942363276659076e-06,4.997489627457789,994.2363276659075
IQCC_HUMAN,PXD010154-V233,ovary,1.8720838119401504,9.931852845649777e-06,4.997030276247434,993.1852845649777
BPIB1_HUMAN,PXD010154-V233,ovary,1.872003687368742,9.931427765614645e-06,4.9970116881886675,993.1427765614644
KANL1_HUMAN,PXD010154-V233,ovary,1.8719290897926573,9.931032007613006e-06,4.996994381619565,993.1032007613006
PARP2_HUMAN,PXD010154-V233,ovary,1.8692693504231916,9.916921453450402e-06,4.996376873436279,991.6921453450402
ERN1_HUMAN,PXD010154-V233,ovary,1.8688976797019015,9.914949651286767e-06,4.996290513173308,991.4949651286767
AFF4_HUMAN,PXD010154-V233,ovary,1.8679089105680053,9.909703994295587e-06,4.996060682178112,990.9703994295587
PITM2_HUMAN,PXD010154-V233,ovary,1.864401457803889,9.891096117610747e-06,4.995244422178773,989.1096117610747
ZN655_HUMAN,PXD010154-V233,ovary,1.8641362443608966,9.889689096796993e-06,4.99518263885018,988.9689096796993
STB5L_HUMAN,PXD010154-V233,ovary,1.8615404280638268,9.87591766983822e-06,4.994577460797765,987.591766983822
TIE1_HUMAN,PXD010154-V233,ovary,1.860737753975561,9.87165929161988e-06,4.994390157799088,987.165929161988
TLR1_HUMAN,PXD010154-V233,ovary,1.859866476812054,9.867036957662109e-06,4.994186754885064,986.7036957662109
IPMK_HUMAN,PXD010154-V233,ovary,1.8579866251388895,9.857063894452845e-06,4.993747571702921,985.7063894452845
RHG39_HUMAN,PXD010154-V233,ovary,1.8577502595300166,9.855809918305983e-06,4.9936923189856435,985.5809918305984
LZTS3_HUMAN,PXD010154-V233,ovary,1.8568514961873983,9.851041763587152e-06,4.99348216026957,985.1041763587152
CO8A2_HUMAN,PXD010154-V233,ovary,1.8568225568217556,9.850888233323616e-06,4.993475391658954,985.0888233323616
TBC14_HUMAN,PXD010154-V233,ovary,1.8563161373074364,9.848201556550758e-06,4.993356928428746,984.8201556550758
ZBTB5_HUMAN,PXD010154-V233,ovary,1.853840442961875,9.83506740530491e-06,4.992777340732393,983.5067405304909
KLHL5_HUMAN,PXD010154-V233,ovary,1.850695716564043,9.818383878838898e-06,4.992040008126682,981.8383878838898
PERM1_HUMAN,PXD010154-V233,ovary,1.8497645367103834,9.813443746767676e-06,4.991821437325775,981.3443746767676
GASP1_HUMAN,PXD010154-V233,ovary,1.8494500691867506,9.811775421263478e-06,4.991747599214105,981.1775421263477
KCNQ1_HUMAN,PXD010154-V233,ovary,1.8489127227934608,9.808924669993018e-06,4.991621399277407,980.8924669993019
DEN5A_HUMAN,PXD010154-V233,ovary,1.8485571004767338,9.807038008457976e-06,4.991537858468337,980.7038008457977
ZBT10_HUMAN,PXD010154-V233,ovary,1.8481168695402583,9.804702477937766e-06,4.991434419610094,980.4702477937766
TINF2_HUMAN,PXD010154-V233,ovary,1.847442725978397,9.8011259849354e-06,4.991275971708169,980.11259849354
CABIN_HUMAN,PXD010154-V233,ovary,1.8440807162908335,9.783289718594351e-06,4.99048491474649,978.3289718594351
CPEB2_HUMAN,PXD010154-V233,ovary,1.842612353357172,9.775499701668763e-06,4.990138966797369,977.5499701668763
APBA2_HUMAN,PXD010154-V233,ovary,1.8416388708102824,9.770335143681643e-06,4.989909461216746,977.0335143681642
N4BP2_HUMAN,PXD010154-V233,ovary,1.8414375466268127,9.76926707068633e-06,4.989861982439695,976.926707068633
GRM2_HUMAN,PXD010154-V233,ovary,1.8382881198090986,9.752558607367447e-06,4.989118568856149,975.2558607367447
ABCA2_HUMAN,PXD010154-V233,ovary,1.837836707491913,9.75016375694547e-06,4.989011909866799,975.0163756945469
KTNA1_HUMAN,PXD010154-V233,ovary,1.837491961547909,9.748334797171798e-06,4.988930436194613,974.8334797171798
ZN407_HUMAN,PXD010154-V233,ovary,1.8344815640275556,9.732363917562474e-06,4.988218339925274,973.2363917562475
ZC3H6_HUMAN,PXD010154-V233,ovary,1.8344152748262612,9.732012237478328e-06,4.988202646360915,973.2012237478328
ATX1L_HUMAN,PXD010154-V233,ovary,1.834092826328821,9.730301570997238e-06,4.988126300555135,973.0301570997237
ERN2_HUMAN,PXD010154-V233,ovary,1.8315881159330778,9.717013482658014e-06,4.98753280532734,971.7013482658014
FACR2_HUMAN,PXD010154-V233,ovary,1.8313461447080523,9.71572976737534e-06,4.987475426864893,971.572976737534
RIMB2_HUMAN,PXD010154-V233,ovary,1.8284487511413794,9.700358400796243e-06,4.9867877805149705,970.0358400796242
EOMES_HUMAN,PXD010154-V233,ovary,1.8284215403554387,9.70021404106189e-06,4.9867813173411415,970.0214041061889
C11B2_HUMAN,PXD010154-V233,ovary,1.8264830498692946,9.689929884910182e-06,4.986320634562966,968.9929884910182
SOX6_HUMAN,PXD010154-V233,ovary,1.8257722341464238,9.686158837313435e-06,4.986151586494863,968.6158837313435
1A1L1_HUMAN,PXD010154-V233,ovary,1.8235288035304573,9.674256900762788e-06,4.985617615934624,967.4256900762788
KGP2_HUMAN,PXD010154-V233,ovary,1.8230108561822451,9.671509066071077e-06,4.985494243259294,967.1509066071077
ARIP4_HUMAN,PXD010154-V233,ovary,1.8214593373058183,9.663277886959524e-06,4.985124468728822,966.3277886959523
